line;tag;pred
No such Optional Redemption may occur unless any Class of Rated Notes to be redeemed represents the entire Class of such Rated Notes.;p;
(iii) Optional Redemption in Whole - Investment Manager Clean-up Call;h2;
;p;
Subject to the provisions of Condition 7(b)(iv) (Terms and Conditions of an Optional Redemption) and Condition 7(b)(vi) (Optional Redemption in whole of all Classes of Rated Notes effected through Liquidation only), the Rated Notes may be redeemed in whole but not in part by the Issuer, at the applicable Redemption Prices, from Sale Proceeds on any Payment Date falling on or after expiry of the Non-Call Period if, upon or at any time following the expiry of the Non-Call Period, the Aggregate Collateral Balance is less than 15 per cent. of the Target Par Amount and if directed in writing by the Investment Manager.;p;
(iv) Terms and Conditions of an Optional Redemption;h2;
;p;
In connection with any Optional Redemption:;p;
"(A) the Issuer shall procure that at least thirty calendar days’ prior written notice of such Optional Redemption (which notice shall state that any Optional Redemption is subject to satisfaction of the conditions in this Condition 7(a) (Optional Redemption)), including the applicable Redemption Date, and the relevant Redemption Price therefor, is given to the Trustee and the Noteholders in accordance with Condition 16 (Notices);";p;
"(B) the Rated Notes to be redeemed shall be redeemed at their applicable Redemption Prices (subject, in the case of an Optional Redemption of the Rated Notes in whole, to the right of holders of 100 per cent. of the aggregate Principal Amount Outstanding of any Class of Rated Notes to elect to receive less than 100 per cent. of the Redemption Price that would otherwise be payable to the holders of such Class of Rated Notes). Such right shall be exercised by delivery by each holder of the relevant Class of Rated Notes of a written direction confirming such holder’s election to receive less than 100 per cent. of the Redemption Price that would otherwise be payable to it, together with evidence of their holding to the Issuer and the Investment Manager no later than thirty days (or such shorter period of time as may be agreed the Investment Manager, acting reasonably) prior to the relevant Redemption Date;";p;
"(C) the Investment Manager shall have no right or other ability to prevent an Optional Redemption directed by the Subordinated Noteholders in accordance with this Condition 7(b) (Optional Redemption);";p;
"(D) any such redemption must comply with the procedures set out in Condition 7(b)(vii) (Mechanics of Redemption); and";p;
(E) any redemption in part of the Notes pursuant to Condition 7(b)(ii) (Optional Redemption in Part – Refinancing of a Class or Classes of Notes in whole by Subordinated Noteholders) may be effected solely from Refinancing Proceeds in accordance with Condition 7(b)(v) (Optional Redemption effected in whole or in part through Refinancing) below.;p;
(v) Optional Redemption effected in whole or in part through Refinancing;h2;
;p;
"Following receipt of, or as the case may be, confirmation from the Transfer Agent or Principal Paying Agent of receipt of (i) a direction in writing from the requisite percentage of Subordinated Noteholders; or (ii) a direction in writing from the Retention Holder to exercise any right of optional redemption pursuant to Condition 7(b)(i) (Optional Redemption in Whole – Subordinated Noteholders or Retention Holder) or";p;
Condition 7(b)(ii) (Optional Redemption in Part – Refinancing of a Class or Classes of Notes in whole by Subordinated Noteholders), the Issuer may:;p;
(A) in the case of a redemption in whole of all Classes of Rated Notes in accordance with Condition 7(b)(i) (Optional Redemption in Whole – Subordinated Noteholders or Retention Holder):;p;
"(1) enter into a loan (as borrower thereunder) with one or more financial institutions (qualifying as a “professional market party” pursuant to the Dutch Financial Supervision Act (Wet op het financieel toezicht) the “Dutch FSA”); or";p;
"(2) issue replacement notes (in accordance with the provisions of the Dutch FSA); and";p;
(B) in the case of a redemption in part of the entire Class of a Class of Rated Notes in accordance with Condition 7(b)(ii) (Optional Redemption in Part – Refinancing of a Class or Classes of Notes in whole by Subordinated Noteholders) issue replacement notes (in accordance with the provisions of the Dutch FSA) (each, a “Refinancing Obligation”), whose terms in each case will be negotiated by the Investment Manager on behalf of the Issuer (any such refinancing, a “Refinancing”). The terms of any Refinancing and the identity of any financial institutions acting as lenders or purchasers thereunder are subject to the prior written consent of the Investment Manager and the Subordinated Noteholders (acting by Ordinary Resolution) and each Refinancing is required to satisfy the conditions described in this Condition 7(b)(v) (Optional Redemption effected in whole or in part through Refinancing).;p;
Refinancing Proceeds may be applied in addition to (or in place of) Sale Proceeds in the redemption of the Rated Notes in whole pursuant to Condition 7(b)(i) (Optional Redemption in Whole – Subordinated Noteholders or Retention Holder). In addition, Refinancing Proceeds must be applied in the redemption of the Rated Notes in part by Class pursuant to Condition 7(b)(ii) (Optional Redemption in Part – Refinancing of a Class or Classes of Notes in whole by Subordinated Noteholders).;p;
(C) Refinancing in relation to a Redemption in Whole;p;
;p;
In the case of a Refinancing in relation to the redemption of all of the Rated Notes in whole but not in part pursuant to Condition 7(b)(i) (Optional Redemption in Whole – Subordinated Noteholders or Retention Holder) as described above, such Refinancing will be effective only if:;p;
"(1) the Issuer provides prior written notice thereof to S&P and Moody’s;";p;
"(2) all Refinancing Proceeds, all Sale Proceeds, if any, from the sale of Collateral Debt Obligations and Eligible Investments and all other available funds will be at least sufficient to pay any Refinancing Costs and all amounts due and payable in respect of all Classes of Notes save for the Subordinated Notes (including without limitation Deferred Interest on the Class C Notes, the Class D Notes, the Class E Notes and the Class F Notes) and all amounts payable in priority thereto pursuant to the Priorities of Payment (subject to any election to receive less than 100 per cent. of Redemption Price) on such Redemption Date when applied in accordance with the Post-Acceleration Priority of Payments;";p;
"(3) all Principal Proceeds, Refinancing Proceeds, Sale Proceeds, if any, and other available funds are used (to the extent necessary) to make such redemption;";p;
"(4) each agreement entered into by the Issuer in respect of such Refinancing contains limited recourse and non-petition provisions substantially the same as those contained in the Trust Deed; and";p;
(5) all Refinancing Proceeds and all Sale Proceeds, if any, from the sale of Collateral Debt Obligations and Eligible Investments, are received by (or on behalf of) the Issuer prior to the applicable Redemption Date,;p;
in each case, as certified to the Issuer and the Trustee by the Investment Manager.;p;
(D) Refinancing in relation to a Redemption in Part of a Class or Classes of Notes in Whole;p;
;p;
In the case of a Refinancing in relation to a redemption of the Rated Notes in part by Class pursuant to Condition 7(b)(ii) (Optional Redemption in Part – Refinancing of a Class or Classes of Notes in whole by Subordinated Noteholders), such Refinancing will be effective only if:;p;
"(1) the Issuer provides prior written notice thereof to S&P and Moody’s;";p;
"(2) the Refinancing Obligations are in the form of notes;";p;
"(3) any redemption of a Class of Notes is a redemption of the entire Class which is subject to the redemption;";p;
(4) the sum of (A) the Refinancing Proceeds and (B) the amount of Interest Proceeds standing to the credit of the Interest Account in excess of the aggregate amount of Interest Proceeds which would be applied in accordance with the Interest Proceeds Priority of Payments prior to paying any amount in respect of the Subordinated Notes will be at least sufficient to pay in full:;p;
"(a) the aggregate Redemption Prices of the entire Class or Classes of Rated Notes subject to the Optional Redemption; plus";p;
;p;
"(b) all accrued and unpaid Trustee Fees and Expenses and Administrative Expenses in connection with such Refinancing;";p;
"(5) the Refinancing Proceeds are used (to the extent necessary) to make such redemption;";p;
"(6) each agreement entered into by the Issuer in respect of such Refinancing contains limited recourse and non-petition provisions substantially the same as those contained in the Trust Deed;";p;
"(7) the aggregate principal amount of the Refinancing Obligations for each Class is equal to the aggregate Principal Amount Outstanding of the Class or Classes of Notes being redeemed with the Refinancing Proceeds;";p;
"(8) the maturity date of each class of Refinancing Obligation is the same as the Maturity Date of the Class or Classes of Notes being redeemed with the Refinancing Proceeds;";p;
"(9) the interest rate of any Refinancing Obligations will not be greater than the interest rate of the Rated Notes subject to such Optional Redemption;";p;
"(10) payments in respect of the Refinancing Obligations are subject to the Priorities of Payment and rank at the same priority pursuant to the Priorities of Payment as the relevant Class or Classes of Rated Notes being redeemed;";p;
"(11) the voting rights, consent rights, redemption rights and all other rights of the Refinancing Obligations are the same as the rights of the corresponding Class of Rated Notes being redeemed;";p;
"(12) all Refinancing Proceeds are received by (or on behalf of) the Issuer prior to the applicable Redemption Date; and";p;
(13) unless and until the Issuer elects (which election may be upon the advice of the Investment Manager) to rely solely on the exemption under Section 3(c)(7) under the Investment Company Act, the Issuer will continue to be in compliance with the requirements for the registration exemption under Rule 3a-7 under the Investment Company Act,;p;
in each case, as certified to the Issuer and the Trustee by the Investment Manager.;p;
If, in relation to a proposed optional redemption of the Notes (whether in whole or in part, as applicable), any of the relevant conditions specified in this Condition 7(b)(v) (Optional Redemption effected in whole or in part through Refinancing) are not satisfied, the Issuer shall cancel the relevant redemption of the Notes and shall give notice of such cancellation to the Trustee, the Investment Manager and the Noteholders in accordance with Condition 16 (Notices).;p;
None of the Issuer, the Investment Manager, the Collateral Administrator or the Trustee shall be liable to any party, including the Subordinated Noteholders, for any failure to obtain a Refinancing.;p;
(E) Consequential Amendments;p;
;p;
Following a Refinancing, the Trustee shall agree to the modification of the Trust Deed (including these Conditions) and the other Transaction Documents to the extent which the Issuer certifies to the Trustee is necessary to reflect the terms of the Refinancing. No further consent for such amendments shall be required from the holders of Notes.;p;
The Trustee will not be obliged to enter into any modification that, in its sole opinion (acting reasonably), adversely affects its rights, powers, duties, obligations, liabilities, indemnities or protections under the Trust Deed, and the Trustee will be entitled to conclusively rely upon an officer’s certificate and/or opinion of counsel as to matters of law (which may be supported as to factual;p;
(including financial and capital markets) matters by any relevant certificates and other documents necessary or advisable in the judgment of counsel delivering such opinion of counsel) provided by the Issuer or any other party to any Transaction Document to the effect that such amendment meets the requirements specified above and is permitted under the Trust Deed (including these Conditions) without the consent of the holders of the Notes (except that such officer or counsel will have no obligation to certify or opine as to the sufficiency of the Refinancing Proceeds).;p;
(vi) Optional Redemption in whole of all Classes of Rated Notes effected through Liquidation only;h2;
;p;
Following receipt of notice from the Issuer or, as the case may be, of confirmation from the Transfer Agent or Principal Paying Agent of:;p;
"(A) a direction in writing from the requisite percentage of Subordinated Noteholders (in the case of Condition 7(b)(i) (Optional Redemption in Whole – Subordinated Noteholders or Retention Holder) or Condition 7(g) (Redemption following Note Tax Event));";p;
"(B) a direction in writing from the requisite percentage of the Controlling Class (in the case of Condition 7(g) (Redemption following Note Tax Event));";p;
"(C) save in the case of a Retention Event which is continuing, a direction in writing from the Retention Holder (in the case of Condition 7(b)(i) (Optional Redemption in Whole – Subordinated Noteholders or Retention Holder)); or";p;
(D) a direction in writing from the Investment Manager (in the case of a Condition 7(b)(iii) (Optional Redemption in Whole – Investment Manager Clean-up Call)),;p;
as the case may be, to exercise any right of optional redemption pursuant to this Condition 7(b) (Optional Redemption) or Condition 7(g) (Redemption following Note Tax Event) to be effected solely through the liquidation or realisation of the Collateral, the Collateral Administrator shall, as soon as practicable, and in any event not later than seventeen Business Days prior to the Scheduled Redemption Date (the “Redemption Determination Date”), provided that the Collateral Administrator has received such notice or confirmation at least twenty Business Days prior to the Scheduled Redemption Date, calculate the Redemption Threshold Amount in consultation with the Investment Manager.;p;
The Notes shall not be optionally redeemed where such Optional Redemption is to be effected solely through the liquidation or realisation of the Portfolio unless:;p;
(A) At least five Business Days before the scheduled Redemption Date the Investment Manager shall have furnished to the Trustee evidence in a form reasonably satisfactory to the Trustee that the Investment Manager on behalf of the Issuer has entered into a binding agreement or agreements with a financial or other institution or institutions which:;p;
(1) either:;p;
(a) has a long-term issuer credit rating of at least “A” by S&P and, if it has a long-term issuer credit rating of at least “A” by S&P, a short-term issuer credit rating of at least “A-1” by S&P;p;
"or, if it does not have an S&P long-term issuer credit rating, a short-term issuer credit rating of at least “A-1” by S&P; or";p;
"(b) in respect of which a Rating Agency Confirmation from S&P has been obtained; and";p;
(2) either:;p;
"(a) has a long-term issuer credit rating of at least “A1” by Moody’s;";p;
"(b) has a long-term issuer credit rating of at least “A2” and a short-term issuer credit rating of at least “P-1”, in each case by Moody’s; or";p;
(c) in respect of which Rating Agency Confirmation from Moody’s has been obtained,;p;
to purchase (directly or by participation or other arrangement) from the Issuer, not later than the Business Day immediately preceding the scheduled Redemption Date in immediately available funds, all or part of the Portfolio at a purchase price at least sufficient, together with the Eligible Investments maturing, redeemable or put-able to the issuer thereof at par on or prior to the Scheduled Redemption Date, to meet the Redemption Threshold Amount.;p;
(B);p;
;p;
(1) prior to selling any Collateral Debt Obligations and/or Eligible Investments, the Investment Manager certifies to the Trustee that, in its judgment, the aggregate sum of:;p;
"(a) expected proceeds from the sale of Eligible Investments; and";p;
"(b) for each Collateral Debt Obligation, the product of its Principal Balance and its Market Value, shall be at least sufficient to meet the Redemption Threshold Amount; and";p;
(2) at least five Business Days before the scheduled Redemption Date, the Issuer shall have received proceeds of disposition of all or part of the Portfolio at least sufficient to meet the Redemption Threshold Amount.;p;
(C) At least three Business Days prior to the scheduled Redemption Date, the Collateral Administrator shall give notice to the Trustee in writing of the amount of all expenses that have been or will be incurred by the Issuer up to and including the scheduled Redemption Date in effecting such liquidation.;p;
(D) Any certification delivered by the Investment Manager pursuant to this section must include:;p;
"(1) the prices of, and expected proceeds from, the sale (directly or by participation or other arrangement) of any Collateral Debt Obligations and/or Eligible Investments; and";p;
(2) all calculations required by this Condition 7(b) (Optional Redemption) or Condition 7(g) (Redemption following Note Tax Event) (as applicable).;p;
Any Noteholder, the Investment Manager or any of the Investment Manager’s Affiliates shall have the right, subject to the same terms and conditions afforded to other bidders, to bid for Collateral Debt Obligations to be sold as part of an Optional Redemption pursuant to this Condition 7(b)(vi) (Optional Redemption in whole of all Classes of Notes Effected through Liquidation only).;p;
If either of the conditions (A) or (B) above are not satisfied, the Issuer shall cancel the redemption of the Notes and shall give notice of such cancellation to the Trustee, the Investment Manager and the Noteholders in accordance with Condition 16 (Notices). Such cancellation shall not constitute an Event of Default.;p;
(vii) Mechanics of Redemption;h2;
;p;
Following calculation by the Collateral Administrator of the relevant Redemption Threshold Amount, if applicable, the Collateral Administrator shall make such other calculations as it is required to make pursuant to the Investment Management and Collateral Administration Agreement and shall notify the Issuer, the Trustee, the Investment Manager and the Registrar, whereupon the Registrar shall notify the Noteholders (in accordance with Condition 16 (Notices)) of such amounts.;p;
Any exercise of a right of Optional Redemption by the Subordinated Noteholders pursuant to this Condition 7(b) (Optional Redemption) or the Controlling Class pursuant to Condition 7(g) (Redemption following a Note Tax Event) shall be effected by delivery to a Transfer Agent, by the requisite amount of Subordinated Noteholders or the requisite amount of Notes comprising the Controlling Class (as applicable) held thereby together with duly completed Redemption Notices not less than thirty calendar days, or such shorter period of time as the Trustee and the Investment Manager find reasonably acceptable, prior to the proposed Redemption Date prior to the applicable Redemption Date. No Redemption Notice, Subordinated Note or Notes comprising the Controlling Class so delivered or any direction given by the Investment Manager may be withdrawn without the prior consent of the Issuer. The Registrar shall copy each Redemption Notice or any direction given by the Investment Manager received to each of the Issuer, the Trustee, the Collateral Administrator, any Hedge Counterparty and, if applicable, the Investment Manager.;p;
The Investment Manager shall notify the Issuer, the Trustee, the Collateral Administrator, the Liquidity Facility Provider, each Hedge Counterparty and the Principal Paying Agent in writing upon satisfaction of all of the conditions set out in this Condition 7(b) (Optional Redemption) and shall arrange for liquidation and/or realisation of the Portfolio in whole or in part as necessary, on behalf of the Issuer in accordance with the Investment Management and Collateral Administration Agreement. The Issuer shall deposit, or cause to be deposited, the funds required for an optional redemption of the Notes in accordance with this Condition 7(b) (Optional Redemption) in the Payment Account on or before the Business Day prior to the applicable Redemption Date. Principal Proceeds and Interest Proceeds received in connection with a redemption in whole of all the Rated Notes shall be payable in accordance with the Post-Acceleration Priority of Payments. Any redemption in whole of a Class of Rated Notes (other than a redemption in whole of all Classes of Rated Notes) shall be paid to the holders of such Class of Notes in accordance with the Priorities of Payment.;p;
(viii) Optional Redemption of Subordinated Notes;h2;
;p;
The Subordinated Notes may be redeemed at their Redemption Price, in whole but not in part, on any day on or after the redemption or repayment in full of the Rated Notes, at the direction of:;p;
"(A) the Subordinated Noteholders (acting by Ordinary Resolution); and";p;
(B) the Investment Manager.;p;
(c) Mandatory Redemption upon Breach of Coverage Tests;h2;
;p;
(i) Class A Notes and Class B Notes;p;
;p;
If the Class A/B Par Value Test is not met on any Determination Date on and after the Effective Date or if the Class A/B Interest Coverage Test is not met on the Determination Date immediately preceding the second Payment Date or any Determination Date thereafter, Interest Proceeds and thereafter Principal Proceeds will be applied in redemption of the Class A Notes and the Class B Notes in accordance with the Note Payment Sequence, on the related Payment Date in accordance with and subject to the Priorities of Payment (including payment of all prior ranking amounts) until each such Coverage Test is satisfied if recalculated following such redemption.;p;
(ii) Class C Notes;h2;
;p;
If the Class C Par Value Test is not met on any Determination Date on or after the Effective Date or if the Class C Interest Coverage Test is not met on the Determination Date immediately preceding the second Payment Date and any Determination Date thereafter, Interest Proceeds and thereafter Principal Proceeds will be applied in redemption of the Class A Notes, the Class B Notes and the Class C Notes in accordance with the Note Payment Sequence, on the related Payment Date in accordance with and subject to the Priorities of Payment (including payment of all prior ranking amounts) until each such Coverage Test is satisfied if recalculated following such redemption.;p;
(iii) Class D Notes;h2;
;p;
If the Class D Par Value Test is not met on any Determination Date on or after the Effective Date or if the Class D Interest Coverage Test is not met on the Determination Date immediately preceding the second Payment Date and any Determination Date thereafter, Interest Proceeds and thereafter Principal Proceeds will be applied in redemption of the Class A Notes, the Class B Notes, the Class C Notes and the Class D Notes in accordance with the Note Payment Sequence, on the related Payment Date in accordance with and subject to the Priorities of Payment (including payment of all prior ranking amounts) until each such Class D Coverage Test is satisfied if recalculated following such redemption.;p;
(iv) Class E Notes;h2;
;p;
If the Class E Par Value Test is not met on any Determination Date on or after the Effective Date or if the Class E Interest Coverage Test is not met on the Determination Date immediately preceding the second Payment Date and any Determination Date thereafter, Interest Proceeds and thereafter Principal Proceeds will be applied in redemption of the Class A Notes, the Class B Notes, the Class C Notes, the Class D Notes and the Class E Notes, in accordance with the Note Payment Sequence, on the related Payment Date in accordance with and subject to the Priorities of Payment (including;p;
payment of all prior ranking amounts) until each such Class E Coverage Test is satisfied if recalculated following such redemption.;p;
(d) Special Redemption;h2;
;p;
Principal payments on the Notes shall be made in accordance with the Principal Proceeds Priority of Payments at the sole and absolute discretion of the Investment Manager (acting on behalf of the Issuer) if, at any time during the Reinvestment Period, the Investment Manager (acting on behalf of the Issuer) certifies to (upon which certification the Trustee may rely without further enquiry) the Trustee that using reasonable endeavours it has been unable, for a period of twenty consecutive Business Days, to identify additional Collateral Debt Obligations or Substitute Collateral Debt Obligations that are deemed appropriate by the Investment Manager (acting on behalf of the Issuer) in its discretion which meet the Eligibility Criteria or, to the extent applicable, the Reinvestment Criteria, in sufficient amounts to permit the investment or reinvestment of all or a portion of the funds then in the Principal Account that are to be invested in additional Collateral Debt Obligations or Substitute Collateral Debt Obligations (a “Special Redemption”). On the first Payment Date following the Due Period in which such certification is given (a “Special Redemption Date”), the funds in the Principal Account representing Principal Proceeds which, using reasonable endeavours, cannot be reinvested in additional Collateral Debt Obligations or Substitute Collateral Debt Obligations (the “Special Redemption Amount”) will be applied in accordance with paragraph (O) of the Principal Proceeds Priority of Payments. Notice of payments pursuant to this Condition 7(d) (Special Redemption) shall be given by the Issuer in accordance with Condition 16 (Notices) not less than three Business Days prior to the applicable Special Redemption Date to each Noteholder and to each Rating Agency. For the avoidance of doubt, the exercise of a Special Redemption shall be at the sole and absolute discretion of the Investment Manager (acting on behalf of the Issuer) and the Investment Manager shall be under no obligation to, or have any responsibility to, any Noteholder or any other person for the exercise or non-exercise (as applicable) of such Special Redemption.;p;
(e) Redemption upon Effective Date Rating Event;h2;
;p;
If as at the Business Day prior to the Payment Date following the Effective Date, an Effective Date Rating Event has occurred and is continuing, the Rated Notes shall be redeemed in accordance with the Note Payment Sequence on such Payment Date and thereafter on each Payment Date (to the extent required) out of Interest Proceeds and thereafter out of Principal Proceeds subject to the Priorities of Payment, in each case, until redeemed in full or, if earlier, until an Effective Date Rating Event is no longer continuing.;p;
(f) Redemption Following Expiry of the Reinvestment Period;h2;
;p;
Following expiry of the Reinvestment Period, the Issuer shall, on each Payment Date occurring thereafter, apply Principal Proceeds transferred to the Payment Account immediately prior to the related Payment Date in redemption of the Notes at their applicable Redemption Prices in accordance with the Priorities of Payment.;p;
(g) Redemption following Note Tax Event;h2;
;p;
If a Note Tax Event occurs, the Issuer shall, subject to and in accordance with the terms of the Trust Deed, use all reasonable efforts to change the territory in which it is resident for tax purposes to another jurisdiction which, at the time of such change, would not give rise to a Note Tax Event. Upon the earlier of:;p;
"(i) the date upon which the Issuer certifies (upon which certification the Trustee may rely without further enquiry) to the Trustee and the Noteholders that it is not able to effect such change of residence; and";p;
(ii) the date which is ninety calendar days from the date upon which the Issuer first becomes aware of such Note Tax Event (provided that such ninety calendar day period shall be extended by a further ninety calendar days if during the former period the Issuer has notified (or procured the notification of) the Trustee and the Noteholders that, based on advice received by it, it expects that it shall have changed its place of residence by the end of the latter ninety calendar day period),;p;
"the Controlling Class or the Subordinated Noteholders, in each case acting by way of Extraordinary Resolution, may elect that the Notes of each Class are redeemed, in whole but not in part, on any Payment Date thereafter, at their respective Redemption Prices in accordance with the Note Payment Sequence, in which case the Issuer shall so redeem the Notes on such terms, provided that such Note Tax Event would affect payment of principal or interest in respect of the Controlling Class or, as the case may be, the Subordinated Notes (in addition to any other Class of Notes) on such Payment Date; provided further that such redemption of the Notes, whether pursuant to the exercise of such option by the Controlling Class or the Subordinated Noteholders, shall take place in accordance with the procedures set out in Condition 7(b) (Optional Redemption).";p;
(h) Redemption;h2;
;p;
Unless otherwise specified in this Condition 7 (Redemption and Purchase), all Notes in respect of which any notice of redemption is given shall be redeemed on the Redemption Date at their applicable Redemption Prices and to the extent specified in such notice and in accordance with the requirements of this Condition 7 (Redemption and Purchase).;p;
(i) Cancellation and Purchase;h2;
;p;
All Notes redeemed in full by the Issuer will be cancelled and may not be reissued or resold.;p;
No Note may be surrendered (including in connection with any abandonment, donation, gift, contribution or other event or circumstance) except for payment as provided herein for cancellation pursuant to paragraph (k) (Purchase) below, for registration of transfer, exchange or redemption, or for replacement in connection with any Note mutilated, defaced or deemed lost or stolen.;p;
(j) Notice of Redemption;h2;
;p;
The Issuer shall procure that notice of any redemption in accordance with this Condition 7 (Redemption and Purchase) (which notice shall be irrevocable) is given to the Trustee and Noteholders in accordance with Condition 16 (Notices) and promptly in writing to the Rating Agencies.;p;
(k) Purchase;h2;
;p;
On any Payment Date, at the discretion of the Investment Manager acting on behalf of the Issuer and in accordance with and subject to the terms of the Investment Management and Collateral Administration Agreement the Issuer may, subject to the conditions below, purchase any of the Rated Notes (in whole or in part), using Principal Proceeds standing to the credit of the Principal Account or the Collateral Enhancement Account.;p;
No purchase of Rated Notes by the Issuer may occur unless each of the following conditions is satisfied:;p;
(i);h2;
;p;
"(A) such purchase of Rated Notes shall occur in the following sequential order of priority: first, the Class A Notes, until the Class A Notes are redeemed or purchased in full and cancelled; second, the Class B Notes, until the Class B Notes are redeemed or purchased in full and cancelled; third, the Class C Notes, until the Class C Notes are redeemed or purchased in full and cancelled; fourth, the Class D Notes, until the Class D Notes are redeemed or purchased in full and cancelled; and fifth, the Class E Notes, until the Class E Notes are redeemed or purchased in full and cancelled; sixth, the Class F Notes, until the Class F Notes are redeemed or purchased in full or cancelled.";p;
(B);h2;
;p;
"(1) each such purchase of Rated Notes of any Class shall be made pursuant to an offer made to all holders of the Rated Notes of such Class, by notice to such holders, which notice shall specify the purchase price (as a percentage of par) at which such purchase will be effected, the maximum amount of Principal Proceeds and Collateral Enhancement Amounts that will be used to effect such purchase and the length of the period during which such offer will be open for acceptance;";p;
"(2) each such holder of a Rated Note shall have the right, but not the obligation, to accept such offer in accordance with its terms; and";p;
"(3) if the aggregate Principal Amount Outstanding of Notes of the relevant Class held by holders who accept such offer exceeds the amount of Principal Proceeds specified in such offer, a portion of the Notes of each accepting holder shall be purchased pro-rata based on the respective Principal Amount Outstanding held by each such holder subject to adjustment for Authorised Denominations if required;";p;
"(C) each such purchase shall be effected only at prices discounted from par;";p;
"(D) each such purchase of Rated Notes shall occur prior to the expiry of the Reinvestment Period;";p;
"(E) each Coverage Test is satisfied immediately prior to each such purchase and will be satisfied after giving effect to such purchase or, if any Coverage Test is not satisfied it shall be at least maintained or improved after giving effect to such purchase when compared to such Coverage Test immediately prior thereto;";p;
(F) if Sale Proceeds are used to consummate any such purchase, either:;p;
"(1) each requirement or test, as the case may be, of the Portfolio Profile Tests and the Collateral Quality Test (except the S&P CDO Monitor Test) will be satisfied after giving effect to such purchase; or";p;
"(2) if any requirement or test, as the case may be, of the Portfolio Profile Tests and the Collateral Quality Test (except the S&P CDO Monitor Test) was not satisfied immediately prior to such purchase, such requirement or test will be maintained or improved after giving effect to such purchase;";p;
"(G) no Event of Default shall have occurred and be continuing;";p;
"(H) any Rated Notes to be purchased shall be surrendered to the Registrar for cancellation and may not be reissued or resold; and";p;
(I) each such purchase will otherwise be conducted in accordance with applicable law (including the laws of The Netherlands).;p;
Upon instruction by the Issuer, the Registrar shall cancel any such purchased Rated Notes surrendered to it for cancellation. The cancellation (and/or decrease, as applicable) of any such surrendered Rated Notes shall be taken into account for purposes of all relevant calculations.;p;
8 Payments;h2;
;p;
(a) Method of Payment;p;
;p;
Payments of principal upon final redemption in respect of each Note will be made against presentation and surrender (or, in the case of part payment only, endorsement) of such Note at the specified office of the Principal Paying Agent or any Paying Agent by wire transfer. Payments of interest on each Note and, prior to redemption in full thereof, principal in respect of each Note, will be made by wire transfer. Upon application of the holder to the specified office of the Principal Paying Agent or any Paying Agent not less than five Business Days before the due date for any payment in respect of a Note, the payment may be made (in the case of any final payment of principal against presentation and surrender (or, in the case of part payment only of such final payment, endorsement) of such Note as provided above) by wire transfer, in immediately available funds, on the due date to a Euro account maintained by the payee with a bank in Western Europe.;p;
(b) Payments;h2;
;p;
All payments are subject in all cases to (i) any applicable fiscal or other laws, regulations and directives, but without prejudice to the provisions of Condition 9 (Taxation) and (ii) any withholding or deduction as required pursuant to an agreement described in Section 1471(b) of the Code or otherwise imposed pursuant to FATCA. No commission shall be charged to the Noteholders.;p;
(c) Payments on Presentation Days;h2;
;p;
A holder shall be entitled to present a Note for payment only on a Presentation Date and shall not, except as provided in Condition 6 (Interest), be entitled to any further interest or other payment if a Presentation Date falls after the due date.;p;
If a Note is presented for payment at a time when, as a result of differences in time zones it is not practicable to transfer the relevant amount to an account as referred to above for value on the relevant Presentation Date, the Issuer shall not be obliged so to do but shall be obliged to transfer the relevant amount to the account for value on the first practicable date after the Presentation Date.;p;
(d) Principal Paying Agent and Transfer Agents;h2;
;p;
The Issuer reserves the right at any time, with the prior written approval of the Trustee, to vary or terminate the appointment of the Principal Paying Agent and any Transfer Agent and appoint additional or other Agents, provided that it will maintain:;p;
"(i) a Principal Paying Agent; and";p;
(ii) a paying agent in an EU member state that will not be obliged to withhold or deduct tax pursuant to European Council Directive 2003/48/EC or any other Directive implementing the conclusions of the ECOFIN Council meeting of 26-27 November 2000 or any law implementing or complying with, or introduced in order to conform to, such Directive,;p;
in each case, as approved in writing by the Trustee and shall procure that it shall at all times maintain a Custodian, Account Bank, Investment Manager and Collateral Administrator. Notice of any change in any Agent or their specified offices or in the Investment Manager or Collateral Administrator will promptly be given to the Noteholders by the Issuer in accordance with Condition 16 (Notices).;p;
9 Taxation;h2;
;p;
All payments of principal and interest in respect of the Notes shall be made free and clear of, and without withholding or deduction for, any taxes, duties, assessments or governmental charges of whatever nature imposed, levied, collected, withheld or assessed by or within The Netherlands, or any political sub division or any authority therein or thereof having power to tax, unless such withholding or deduction is required by law. For the avoidance of doubt, the Issuer shall not be required to gross up any payments made to Noteholders of any Class and shall withhold or deduct from any such payments any amounts on account of such tax where so required by law or any such relevant tax authority or in connection with FATCA (including any voluntary agreement entered into with a tax authority pursuant thereto). Any withholding or deduction shall not constitute an Event of Default under Condition 10(a) (Events of Default).;p;
Subject as provided below, if the Issuer certifies to (upon which certification the Trustee may rely without further enquiry) the Trustee that it has or will on the occasion of the next payment due in respect of the Notes of any Class become obliged by the laws of The Netherlands to withhold or account for tax so that it would be unable to make payment of the full amount that would otherwise be due but for the imposition of such tax, the Issuer (save as provided below) shall use all reasonable endeavours to arrange for the substitution of a company incorporated in another jurisdiction approved by the Trustee as the principal obligor under the Notes of such Class, or to change its tax residence to another jurisdiction approved by the Trustee, subject to receipt of Rating Agency Confirmation from S&P in relation to such change and in accordance with the Trust Deed.;p;
