line,tag,pred
,p,p
LX169690,p,title
,td,p
,p,p
"€ 1,955,175.00",p,uncertain
,td,p
,p,p
35%,p,uncertain
,td,p
"Genesys Telecommunications Laboratories, Inc",p,title
,td,p
,p,p
Euro Term Loan B-3,p,title
,td,p
,p,p
LX171646,p,title
,td,p
,p,p
"€ 979,547.58",p,uncertain
,td,p
,p,p
45%,p,uncertain
,td,p
,p,p
"GTT Communications, Inc.",p,title
,td,p
,p,p
EMEA Term Loan,p,title
,td,p
,p,p
LX171876,p,title
,td,p
,p,p
"€ 1,485,000.00",p,uncertain
,td,p
,p,p
30%,p,uncertain
,td,p
,p,p
Hensoldt Holding GmbH,p,title
,td,p
,p,p
Facility B3,p,title
,td,p
,p,p
LX171534,p,title
,td,p
,p,p
"€ 2,400,000.00",p,uncertain
,td,p
,p,p
30%,p,uncertain
,td,p
,p,p
HNVR Holdco Limited,p,title
,td,p
,p,p
Term Loan B,p,title
,td,p
,p,p
LX152965,p,title
,td,p
,p,p
"€ 7,939,591.84",p,uncertain
,td,p
,p,p
28.50%,p,uncertain
,td,p
,p,p
HOUSE OF FINANCE NV/THE,p,title
,td,p
HOUSEH 4.375% 07/15/2026,p,title
,td,p
,p,p
BE6315129419,p,title
,td,p
,p,p
"€ 500,000.00",p,uncertain
,td,p
,p,p
35%,p,uncertain
,td,p
Hyperion Insurance Group Limited,p,title
,td,p
,p,p
Term Loan B EUR,p,title
,td,p
,p,p
LX170078,p,title
,td,p
,p,p
"€ 1,773,000.00",p,uncertain
,td,p
,p,p
35%,p,uncertain
,td,p
I-Logic Technologies Bidco Limited,p,title
,td,p
2018 Replacment Euro Term Loan,p,title
,td,p
,p,p
LX176277,p,title
,td,p
,p,p
"€ 2,814,101.13",p,uncertain
,td,p
,p,p
35%,p,uncertain
,td,p
,p,p
INEOS Finance PLC,p,title
,td,p
,p,p
2024 Euro Term Loan,p,title
,td,p
,p,p
LX169196,p,title
,td,p
,p,p
"€ 2,000,000.00",p,uncertain
,td,p
,p,p
60%,p,uncertain
,td,p
,p,p
INEOS Finance PLC,p,title
,td,p
INEGRP 2.875% 05/01/2026,p,title
,td,p
,p,p
XS1843437549,p,title
,td,p
,p,p
"€ 292,000.00",p,uncertain
,td,p
,p,p
60%,p,uncertain
,td,p
,p,p
Infor (US) Inc.,p,title
,td,p
EUR Tranche B-2 Term Facility,p,title
,td,p
,p,p
LX169633,p,title
,td,p
,p,p
"€ 2,600,306.45",p,uncertain
,td,p
,p,p
55%,p,uncertain
,td,p
,p,p
"Informatica, LLC",p,title
,td,p
,p,p
Euro Term B-1 Loan,p,title
,td,p
,p,p
LX170850,p,title
,td,p
,p,p
"€ 3,908,293.75",p,uncertain
,td,p
,p,p
50%,p,uncertain
,td,p
,p,p
Inovyn Finance PLC,p,title
,td,p
2025 Tranche B Term Loan,p,title
,td,p
,p,p
LX176749,p,title
,td,p
,p,p
"€ 4,541,396.03",p,uncertain
,td,p
,p,p
45%,p,uncertain
,td,p
,p,p
INTL DESIGN GROUP,p,title
,td,p
INTDGP 6.000% 11/15/2025,p,title
,td,p
,p,p
XS1908258681,p,title
,td,p
,p,p
"€ 680,000.00",p,uncertain
,td,p
,p,p
35%,p,uncertain
,td,p
,p,p
INTL DESIGN GROUP,p,title
,td,p
INTDGP 6.5% 11/15/2025,p,title
,td,p
,p,p
XS1908248963,p,title
,td,p
,p,p
"€ 570,000.00",p,uncertain
,td,p
,p,p
35%,p,uncertain
,td,p
,p,p
ION Trading Finance Limited,p,title
,td,p
,p,p
Initial Euro Term Loans,p,title
,td,p
,p,p
LX173675,p,title
,td,p
,p,p
"€ 5,809,521.09",p,uncertain
,td,p
,p,p
40%,p,uncertain
,td,p
,p,p
IQVIA INC,p,title
,td,p
EUR Term Loan B-1 Repricing,p,title
,td,p
,p,p
LX160895,p,title
,td,p
,p,p
"€ 1,937,669.20",p,uncertain
,td,p
,p,p
50%,p,uncertain
,td,p
,p,p
Keter Group B.V.,p,title
,td,p
,p,p
Term Loan B1,p,title
,td,p
,p,p
LX155222,p,title
,td,p
,p,p
"€ 7,000,000.00",p,uncertain
,td,p
,p,p
30%,p,uncertain
,td,p
"Klockner Pentaplast of America, Inc.",p,title
,td,p
,p,p
Term Loan Euro New,p,title
,td,p
,p,p
LX165634,p,title
,td,p
,p,p
"€ 3,994,271.27",p,uncertain
,td,p
,p,p
27%,p,uncertain
,td,p
,p,p
LGC Science Holdings Limited,p,title
,td,p
,p,p
Term Loan B4,p,title
,td,p
,p,p
LX159294,p,title
,td,p
,p,p
"€ 500,000.00",p,uncertain
,td,p
,p,p
35%,p,uncertain
,td,p
,p,p
LHC THREE PLC,p,title
,td,p
LCHCTH 4.125% 08/15/2024,p,title
,td,p
,p,p
XS1654542510,p,title
,td,p
,p,p
"€ 1,143,000.00",p,uncertain
,td,p
,p,p
41%,p,uncertain
,td,p
,table,p
,div,p
Recovery Rate Detail,p,title
Issuer Name,p,title
,td,p
Security Name,p,title
,td,p
Identifier,p,title
,td,p
Principal Balance,p,title
,td,p
S&P Recove Rate (Class,p,title
Notes),p,title
,td,p
ry A-1,p,uncertain
,td,p
,p,p
LINCOLN FINANCING SARL,p,title
,td,p
,p,p
LNCFIN Float 04/01/2024,p,title
,td,p
,p,p
XS1974797950,p,title
,td,p
,p,p
"€ 2,100,000.00",p,uncertain
,td,p
,p,p
41%,p,uncertain
,td,p
,table,p
,div,p
,p,p
LSFX Flavum Bidco S.L.,p,title
,td,p
Facility B,p,title
,td,p
LX168518,p,title
,td,p
"€ 1,500,000.00",p,uncertain
,td,p
40%,p,uncertain
,td,p
,p,p
Lur Berri UK Limited,p,title
,td,p
,p,p
Term Loan B1,p,title
,td,p
,p,p
LX162594,p,title
,td,p
,p,p
"€ 5,000,000.00",p,uncertain
,td,p
,p,p
35%,p,uncertain
,td,p
,p,p
Mascot MidCo 1 Oy,p,title
,td,p
,p,p
Facility B,p,title
,td,p
,p,p
LX177740,p,title
,td,p
,p,p
"€ 2,750,000.00",p,uncertain
,td,p
,p,p
40%,p,uncertain
,td,p
,p,p
MATTERHORN TELECOM SA,p,title
,td,p
MATTER 3.875% 05/01/2022,p,title
,td,p
,p,p
XS1219465728,p,title
,td,p
,p,p
"€ 600,000.00",p,uncertain
,td,p
,p,p
40%,p,uncertain
,td,p
,p,p
MATTERHORN TELECOM SA,p,title
,td,p
,p,p
MATTER 4% 11/15/2027,p,title
,td,p
,p,p
XS1720690889,p,title
,td,p
,p,p
"€ 1,830,000.00",p,uncertain
,td,p
,p,p
40%,p,uncertain
,td,p
,p,p
Mediq B.V.,p,title
,td,p
,p,p
2016 Facility B-1,p,title
,td,p
,p,p
LX156994,p,title
,td,p
,p,p
"€ 2,854,333.84",p,uncertain
,td,p
,p,p
28.50%,p,uncertain
,td,p
,p,p
Mehilainen Yhtiot Oy,p,title
,td,p
,p,p
Term Loan,p,title
,td,p
,p,p
LX174529,p,title
,td,p
,p,p
"€ 1,000,000.00",p,uncertain
,td,p
,p,p
35%,p,uncertain
,td,p
,p,p
Minerva Bidco Limited,p,title
,td,p
,p,p
Term Loan,p,title
,td,p
,p,p
LX174824,p,title
,td,p
,p,p
"€ 1,428,731.51",p,uncertain
,td,p
,p,p
40%,p,uncertain
,td,p
,p,p
Motor Fuel Limited,p,title
,td,p
,p,p
Term Loan B2,p,title
,td,p
,p,p
LX173383,p,title
,td,p
,p,p
"€ 2,000,000.00",p,uncertain
,td,p
,p,p
45%,p,uncertain
,td,p
,p,p
"NEP/NCP Holdco, Inc",p,title
,td,p
,p,p
Initial Euro Term Loans,p,title
,td,p
,p,p
LX176184,p,title
,td,p
,p,p
"€ 2,985,000.00",p,uncertain
,td,p
,p,p
50%,p,uncertain
,td,p
,p,p
NewCo Sab BidCo,p,title
,td,p
,p,p
Facility B,p,title
,td,p
,p,p
LX161320,p,title
,td,p
,p,p
"€ 3,000,000.00",p,uncertain
,td,p
,p,p
27%,p,uncertain
,td,p
,p,p
NEXI CAPITAL SPA,p,title
,td,p
NEXICP 4.125% 11/01/2023,p,title
,td,p
,p,p
XS1819648129,p,title
,td,p
,p,p
"€ 250,000.00",p,uncertain
,td,p
,p,p
30%,p,uncertain
,td,p
,p,p
Nidda Healthcare Holding GmbH,p,title
,td,p
,p,p
Facility B1 (EUR) Loan,p,title
,td,p
,p,p
LX168674,p,title
,td,p
,p,p
"€ 1,111,913.28",p,uncertain
,td,p
,p,p
30%,p,uncertain
,td,p
,p,p
Nidda Healthcare Holding GmbH,p,title
,td,p
,p,p
Facility B2 (EUR) Loan,p,title
,td,p
,p,p
LX168991,p,title
,td,p
,p,p
"€ 644,208.49",p,uncertain
,td,p
,p,p
30%,p,uncertain
,td,p
,p,p
Nidda Healthcare Holding GmbH,p,title
,td,p
,p,p
Term Loan C,p,title
,td,p
,p,p
LX173581,p,title
,td,p
,p,p
"€ 2,081,716.07",p,uncertain
,td,p
,p,p
30%,p,uncertain
,td,p
,p,p
Novacap Group Bidco,p,title
,td,p
,p,p
Facility B3,p,title
,td,p
,p,p
LX167661,p,title
,td,p
,p,p
"€ 231,886.95",p,uncertain
,td,p
,p,p
40%,p,uncertain
,td,p
,p,p
Novacap Group Bidco,p,title
,td,p
,p,p
Term Loan B,p,title
,td,p
,p,p
LX152525,p,title
,td,p
,p,p
"€ 1,768,113.05",p,uncertain
,td,p
,p,p
40%,p,uncertain
,td,p
,p,p
NOVAFIVES SAS,p,title
,td,p
NVFVES 4.5% 06/15/2025,p,title
,td,p
,p,p
XS1713466149,p,title
,td,p
,p,p
"€ 1,178,000.00",p,uncertain
,td,p
,p,p
23.50%,p,uncertain
,td,p
,p,p
NOVAFIVES SAS,p,title
,td,p
,p,p
NVFVES 5% 06/15/2025,p,title
,td,p
,p,p
XS1713466222,p,title
,td,p
,p,p
"€ 722,000.00",p,uncertain
,td,p
,p,p
23.50%,p,uncertain
,td,p
,p,p
NOVEM GROUP GMBH,p,title
,td,p
NOVEMG FLOAT 05/15/2024,p,title
,td,p
,p,p
XS1843435410,p,title
,td,p
,p,p
"€ 273,000.00",p,uncertain
,td,p
,p,p
40%,p,uncertain
,td,p
Oberthur Technologies Group S.A.S.,p,title
,td,p
,p,p
Facility B,p,title
,td,p
,p,p
LX168948,p,title
,td,p
,p,p
"€ 9,999,999.84",p,uncertain
,td,p
,p,p
40%,p,uncertain
,td,p
,p,p
Obol France 3 SAS,p,title
,td,p
,p,p
Facility B,p,title
,td,p
,p,p
LX161834,p,title
,td,p
,p,p
"€ 5,003,052.08",p,uncertain
,td,p
,p,p
30%,p,uncertain
,td,p
,p,p
Optimus Bidco SAS,p,title
,td,p
,p,p
Facility B Loan,p,title
,td,p
,p,p
LX175234,p,title
,td,p
,p,p
"€ 2,625,000.00",p,uncertain
,td,p
,p,p
40%,p,uncertain
,td,p
,p,p
Oxea Holding Drei GmbH,p,title
,td,p
,p,p
Tranche B-1 Term Loans,p,title
,td,p
,p,p
LX168813,p,title
,td,p
,p,p
"€ 3,800,000.00",p,uncertain
,td,p
,p,p
40%,p,uncertain
,td,p
Paysafe Group Holdings II Limited,p,title
,td,p
,p,p
Facility B2,p,title
,td,p
,p,p
LX169668,p,title
,td,p
,p,p
"€ 2,129,629.63",p,uncertain
,td,p
,p,p
40%,p,uncertain
,td,p
,p,p
PCF Gmbh,p,title
,td,p
,p,p
Facility B Loan,p,title
,td,p
,p,p
LX161954,p,title
,td,p
,p,p
"€ 3,000,000.00",p,uncertain
,td,p
,p,p
40%,p,uncertain
,td,p
,p,p
Peer Holding III B.V.,p,title
,td,p
,p,p
Facility B,p,title
,td,p
,p,p
LX171259,p,title
,td,p
,p,p
"€ 4,600,000.00",p,uncertain
,td,p
,p,p
28.50%,p,uncertain
,td,p
,p,p
PERSTORP HOLDING AB,p,title
,td,p
,p,p
Facility B (EUR) Loan,p,title
,td,p
,p,p
LX179368,p,title
,td,p
,p,p
"€ 2,000,000.00",p,uncertain
,td,p
,p,p
35%,p,uncertain
,td,p
,table,p
,div,p
,p,p
Recovery Rate Detail,p,title
,td,p
,td,p
,td,p
,td,p
,td,p
Issuer Name,p,title
,td,p
Security Name,p,title
,td,p
Identifier,p,title
,td,p
Principal Balance,p,title
,td,p
S&P Recovery Rate (Class A-1 Notes),p,title
,td,p
,p,p
PHS Group Limited,p,title
,td,p
,p,p
GBP Term Loan A-1,p,title
,td,p
,p,p
LX158354,p,title
,td,p
,p,p
"€ 5,765,492.88",p,uncertain
,td,p
,p,p
45%,p,uncertain
,td,p
,p,p
PLATIN 1426 GMBH,p,title
,td,p
SCHENC 5.375% 06/15/2023,p,title
,td,p
,p,p
XS1735583095,p,title
,td,p
,p,p
"€ 1,200,000.00",p,uncertain
,td,p
,p,p
27%,p,uncertain
,td,p
,p,p
PREMIER FOODS FINANCE,p,title
,td,p
,p,p
PFDLN Float 07/15/2022,p,title
,td,p
,p,p
XS1619820324,p,title
,td,p
,p,p
"€ 2,502,170.00",p,uncertain
,td,p
,p,p
28.50%,p,uncertain
,td,p
,p,p
PROMONTORIA HOLDING,p,title
,td,p
PRMHLD 6.75% 08/15/2023,p,title
,td,p
,p,p
XS1860216909,p,title
,td,p
,p,p
"€ 400,000.00",p,uncertain
,td,p
,p,p
28.50%,p,uncertain
,td,p
,p,p
PROMONTORIA HOLDING,p,title
,td,p
PRMHLD FLOAT 08/15/2023,p,title
,td,p
,p,p
XS1860222543,p,title
,td,p
,p,p
"€ 600,000.00",p,uncertain
,td,p
,p,p
28.50%,p,uncertain
,td,p
,p,p
Quimper AB,p,title
,td,p
,p,p
Facility B1,p,title
,td,p
,p,p
LX178841,p,title
,td,p
,p,p
"€ 2,861,451.99",p,uncertain
,td,p
,p,p
45%,p,uncertain
,td,p
,p,p
Quimper AB,p,title
,td,p
,p,p
Facility B2,p,title
,td,p
,p,p
LX179178,p,title
,td,p
,p,p
"€ 138,548.01",p,uncertain
,td,p
,p,p
45%,p,uncertain
,td,p
,p,p
Reynolds Group Holdings Inc,p,title
,td,p
Incremental EUR Term Loan,p,title
,td,p
,p,p
LX159203,p,title
,td,p
,p,p
"€ 3,692,380.23",p,uncertain
,td,p
,p,p
40%,p,uncertain
,td,p
,p,p
Richmond UK Bidco Limited,p,title
,td,p
,p,p
Facility B,p,title
,td,p
,p,p
LX159835,p,title
,td,p
,p,p
"€ 1,648,864.80",p,uncertain
,td,p
,p,p
50%,p,uncertain
,td,p
,p,p
ROSSINI SARL,p,title
,td,p
ROSINI 6.75% 10/30/2025,p,title
,td,p
,p,p
XS1881594946,p,title
,td,p
,p,p
"€ 350,000.00",p,uncertain
,td,p
,p,p
20%,p,uncertain
,td,p
,p,p
ROSSINI SARL,p,title
,td,p
ROSINI FLOAT 10/30/2025,p,title
,td,p
,p,p
XS1881594607,p,title
,td,p
,p,p
"€ 900,000.00",p,uncertain
,td,p
,p,p
20%,p,uncertain
,td,p
,p,p
Rubix Group Finco Limited,p,title
,td,p
,p,p
Facility B1,p,title
,td,p
,p,p
LX176809,p,title
,td,p
,p,p
"€ 3,000,000.00",p,uncertain
,td,p
,p,p
30%,p,uncertain
,td,p
,p,p
SAM Bidco,p,title
,td,p
,p,p
Facility B1 Loan,p,title
,td,p
,p,p
LX168600,p,title
,td,p
,p,p
"€ 500,000.00",p,uncertain
,td,p
,p,p
28.50%,p,uncertain
,td,p
,p,p
Sante Cie,p,title
,td,p
,p,p
Term Loan B,p,title
,td,p
,p,p
LX176510,p,title
,td,p
,p,p
"€ 1,500,000.00",p,uncertain
,td,p
,p,p
40%,p,uncertain
,td,p
,p,p
Sapphire Bidco B.V.,p,title
,td,p
,p,p
EUR 2017 TERM LOAN,p,title
,td,p
,p,p
LX169930,p,title
,td,p
,p,p
"€ 6,000,000.00",p,uncertain
,td,p
,p,p
35%,p,uncertain
,td,p
,p,p
SCHUMANN SPA,p,title
,td,p
,p,p
SCHMAN 7% 7/31/23,p,title
,td,p
,p,p
XS1454980159,p,title
,td,p
,p,p
"€ 400,000.00",p,uncertain
,td,p
,p,p
45%,p,uncertain
,td,p
,p,p
SCHUMANN SPA,p,title
,td,p
,p,p
SCHMAN Float 7/31/22,p,title
,td,p
,p,p
XS1454976801,p,title
,td,p
,p,p
"€ 200,000.00",p,uncertain
,td,p
,p,p
45%,p,uncertain
,td,p
,p,p
Sector Alarm Holding AS,p,title
,td,p
,p,p
Facility B Loan,p,title
,td,p
,p,p
LX180653,p,title
,td,p
,p,p
"€ 1,230,000.00",p,uncertain
,td,p
,p,p
40%,p,uncertain
,td,p
,p,p
SFR Group S.A.,p,title
,td,p
,p,p
Term Loan B-12,p,title
,td,p
,p,p
LX169001,p,title
,td,p
,p,p
"€ 8,449,500.00",p,uncertain
,td,p
,p,p
45%,p,uncertain
,td,p
,p,p
SGL CARBON SE,p,title
,td,p
SGLGR 4.625% 09/30/2024,p,title
,td,p
,p,p
XS1945271952,p,title
,td,p
,p,p
"€ 133,000.00",p,uncertain
,td,p
,p,p
55%,p,uncertain
,td,p
,p,p
Sigma Bidco B.V.,p,title
,td,p
,p,p
Facility B1,p,title
,td,p
,p,p
LX171809,p,title
,td,p
,p,p
"€ 1,000,000.00",p,uncertain
,td,p
,p,p
28.50%,p,uncertain
,td,p
,p,p
"Solera, LLC",p,title
,td,p
,p,p
Term Loan B EUR,p,title
,td,p
,p,p
LX151195,p,title
,td,p
,p,p
"€ 3,206,389.73",p,uncertain
,td,p
,p,p
62.50%,p,uncertain
,td,p
Springer Nature Deutschland GmbH,p,title
,td,p
,p,p
Term Loan B-14,p,title
,td,p
,p,p
LX176953,p,title
,td,p
,p,p
"€ 6,397,859.11",p,uncertain
,td,p
,p,p
45%,p,uncertain
,td,p
,p,p
St Hubert,p,title
,td,p
,p,p
Term Loan,p,title
,td,p
,p,p
LX169671,p,title
,td,p
,p,p
"€ 2,000,000.00",p,uncertain
,td,p
,p,p
35%,p,uncertain
,td,p
,p,p
StarFruit Finco B.V.,p,title
,td,p
,p,p
Initial Euro Term Loans,p,title
,td,p
,p,p
LX175816,p,title
,td,p
,p,p
"€ 3,428,571.43",p,uncertain
,td,p
,p,p
45%,p,uncertain
,td,p
,p,p
Stella Group,p,title
,td,p
,p,p
New Term Loan B,p,title
,td,p
,p,p
LX181049,p,title
,td,p
,p,p
"€ 1,500,000.00",p,uncertain
,td,p
,p,p
50%,p,uncertain
,td,p
,p,p
Stiphout Finance LLC,p,title
,td,p
,p,p
Initial Euro Term Loan,p,title
,td,p
,p,p
LX146618,p,title
,td,p
,p,p
"€ 2,916,668.55",p,uncertain
,td,p
,p,p
30%,p,uncertain
,td,p
,p,p
STONEGATE PUB CO FIN PLC,p,title
,td,p
,p,p
2019 Floating Rate Bond,p,title
,td,p
,p,p
XS1946748057,p,title
,td,p
,p,p
"€ 348,047.80",p,uncertain
,td,p
,p,p
40%,p,uncertain
,td,p
,p,p
Sunrise Medical GmbH,p,title
,td,p
,p,p
Term Loan B,p,title
,td,p
,p,p
LX172403,p,title
,td,p
,p,p
"€ 1,400,000.00",p,uncertain
,td,p
,p,p
30%,p,uncertain
,td,p
,table,p
,div,p
Recovery Rate Detail,p,title
Issuer Name,p,title
,td,p
Security Name,p,title
,td,p
Identifier,p,title
,td,p
Principal Balance,p,title
,td,p
S&P Recove Rate (Class,p,title
Notes),p,title
,td,p
ry A-1,p,uncertain
,td,p
,p,p
SYNLAB BONDCO PLC,p,title
,td,p
LABFP FLOAT 07/01/2022,p,title
,td,p
,p,p
XS1516322200,p,title
,td,p
,p,p
"€ 3,000,000.00",p,uncertain
,td,p
,p,p
28.50%,p,uncertain
,td,p
,table,p
,div,p
,p,p
Tackle S.a.r.l.,p,title
,td,p
Term Loan B Repriced,p,title
,td,p
LX161574,p,title
,td,p
"€ 12,000,000.00",p,uncertain
,td,p
35%,p,uncertain
,td,p
,p,p
TDC,p,title
,td,p
,p,p
Facility B3 Eur Loan,p,title
,td,p
,p,p
LX173747,p,title
,td,p
,p,p
"€ 1,999,999.83",p,uncertain
,td,p
,p,p
62.50%,p,uncertain
,td,p
,p,p
Techem GMBH,p,title
,td,p
,p,p
Facility B3,p,title
,td,p
,p,p
LX181710,p,title
,td,p
,p,p
"€ 1,000,000.00",p,uncertain
,td,p
,p,p
40%,p,uncertain
,td,p
,p,p
Tele Columbus AG,p,title
,td,p
,p,p
Facility A2,p,title
,td,p
,p,p
LX174457,p,title
,td,p
,p,p
"€ 11,031,704.42",p,uncertain
,td,p
,p,p
35%,p,uncertain
,td,p
Telenet International Finance S.a.r.l.,p,title
,td,p
,p,p
TL AO 1L EUR,p,title
,td,p
,p,p
LX173750,p,title
,td,p
,p,p
"€ 3,000,000.00",p,uncertain
,td,p
,p,p
40%,p,uncertain
,td,p
,p,p
Tennessee Acquisition B.V.,p,title
,td,p
,p,p
Facility B1,p,title
,td,p
,p,p
LX147761,p,title
,td,p
,p,p
"€ 6,841,962.33",p,uncertain
,td,p
,p,p
30%,p,uncertain
,td,p
,p,p
Trivium Packaging Fin,p,title
,td,p
,p,p
TRIVIU 3.75 8/15/2026,p,title
,td,p
,p,p
XS2034068432,p,title
,td,p
,p,p
"€ 115,000.00",p,uncertain
,td,p
,p,p
35%,p,uncertain
,td,p
,p,p
Trivium Packaging Fin,p,title
,td,p
,p,p
TRIVIU Float 08/15/2026,p,title
,td,p
,p,p
XS2034069836,p,title
,td,p
,p,p
"€ 180,000.00",p,uncertain
,td,p
,p,p
35%,p,uncertain
,td,p
,p,p
Unilabs Diagnostics AB,p,title
,td,p
,p,p
Term Loan B-2,p,title
,td,p
,p,p
LX161584,p,title
,td,p
,p,p
"€ 6,000,000.00",p,uncertain
,td,p
,p,p
30%,p,uncertain
,td,p
,p,p
Verallia Packaging S.A.S.,p,title
,td,p
,p,p
Facility C,p,title
,td,p
,p,p
LX173753,p,title
,td,p
,p,p
"€ 1,500,000.00",p,uncertain
,td,p
,p,p
45%,p,uncertain
,td,p
,p,p
Verisure Holding AB (publ),p,title
,td,p
,p,p
Facility B1-E Loans,p,title
,td,p
,p,p
LX164262,p,title
,td,p
,p,p
"€ 6,000,000.00",p,uncertain
,td,p
,p,p
45%,p,uncertain
,td,p
,p,p
Veritas US Inc.,p,title
,td,p
,p,p
Euro Term Loan B-1 New,p,title
,td,p
,p,p
LX165579,p,title
,td,p
,p,p
"€ 4,391,363.33",p,uncertain
,td,p
,p,p
50%,p,uncertain
,td,p
,p,p
Vivalto Sante Sas,p,title
,td,p
,p,p
Senior Facility B,p,title
,td,p
,p,p
LX180586,p,title
,td,p
,p,p
"€ 5,000,000.00",p,uncertain
,td,p
,p,p
40%,p,uncertain
,td,p
,p,p
WIND TRE SPA,p,title
,td,p
WINTRE 3.125% 01/20/2025,p,title
,td,p
,p,p
XS1708450561,p,title
,td,p
,p,p
"€ 1,150,000.00",p,uncertain
,td,p
,p,p
45%,p,uncertain
,td,p
,p,p
WIND TRE SPA,p,title
,td,p
WINTRE Float 01/20/2024,p,title
,td,p
,p,p
XS1708450215,p,title
,td,p
,p,p
"€ 600,000.00",p,uncertain
,td,p
,p,p
45%,p,uncertain
,td,p
,p,p
WMG Acquisition Corp,p,title
,td,p
,p,p
WMG 3.625% 10/15/2026,p,title
,td,p
,p,p
XS1891203546,p,title
,td,p
,p,p
"€ 200,000.00",p,uncertain
,td,p
,p,p
40%,p,uncertain
,td,p
,p,p
WowBidco SAS,p,title
,td,p
,p,p
Facility B2 Cashless,p,title
,td,p
,p,p
LX159174,p,title
,td,p
,p,p
"€ 4,790,476.20",p,uncertain
,td,p
,p,p
30%,p,uncertain
,td,p
,p,p
Xella International S.A.,p,title
,td,p
,p,p
Facility B,p,title
,td,p
,p,p
LX159274,p,title
,td,p
,p,p
"€ 4,443,485.61",p,uncertain
,td,p
,p,p
35%,p,uncertain
,td,p
,p,p
Zephyr Bidco Limited,p,title
,td,p
,p,p
Facility B-2 Loan,p,title
,td,p
,p,p
LX173851,p,title
,td,p
,p,p
"€ 2,000,000.00",p,uncertain
,td,p
,p,p
45%,p,uncertain
,td,p
,td,p
,td,p
Total:,p,title
,td,p
"€ 397,511,348.95",p,uncertain
,td,p
,td,p
,table,p
,div,p
,p,p
Weighted Average Life Test,p,title
,p,p
,p,p
,p,p
,p,p
,p,p
,p,p
Portfolio Detail,p,title
,p,p
Issuer Name,p,title
,td,p
,p,p
Security Name,p,title
,td,p
,p,p
Identifier Type,p,title
,td,p
,p,p
Identifier,p,title
,td,p
,p,p
Maturity Date,p,title
,td,p
,p,p
Principal Balance,p,title
,td,p
,p,p
Average Life,p,title
,td,p
,p,p
Weighted Average Life,p,title
,td,p
,p,p
Accelya Holding World SLU,p,title
,td,p
,p,p
Term Loan New,p,title
,td,p
,p,p
LOANX_ID,p,title
,td,p
,p,p
LX161737,p,title
,td,p
,p,p
03/29/2024,p,p
,td,p
,p,p
"€ 2,817,000.00",p,uncertain
,td,p
,p,p
4.65,p,p
,td,p
,p,p
"13,099,050.00",p,p
,td,p
,table,p
,div,p
,p,p
AI Alpine AT BidCo GmbH,p,title
,td,p
Term Loan B,p,title
,td,p
LOANX_ID,p,title
,td,p
LX176168,p,title
,td,p
10/31/2025,p,p
,td,p
"€ 1,000,000.00",p,uncertain
,td,p
6.24,p,p
,td,p
"6,240,000.00",p,uncertain
,td,p
,td,p
,p,p
AI Avocado B.V.,p,title
,td,p
,p,p
Term Loan B3,p,title
,td,p
,p,p
LOANX_ID,p,title
,td,p
,p,p
LX181775,p,title
,td,p
,p,p
09/08/2023,p,p
,td,p
,p,p
"€ 4,969,087.91",p,uncertain
,td,p
,p,p
4.09,p,p
,td,p
,p,p
"20,323,569.55",p,p
,td,p
,td,p
,p,p
Akita Bidco Sarl,p,title
,td,p
,p,p
Facility B1 Loan,p,title
,td,p
,p,p
LOANX_ID,p,title
,td,p
,p,p
LX174791,p,title
,td,p
,p,p
11/10/2025,p,p
,td,p
,p,p
"€ 1,000,000.00",p,uncertain
,td,p
,p,p
6.27,p,p
,td,p
,p,p
"6,270,000.00",p,uncertain
,td,p
,td,p
,p,p
Allnex S.A.R.L.,p,title
,td,p
,p,p
Facility B1,p,title
,td,p
,p,p
LOANX_ID,p,title
,td,p
,p,p
LX152755,p,title
,td,p
,p,p
09/13/2023,p,p
,td,p
,p,p
"€ 2,869,901.42",p,uncertain
,td,p
,p,p
4.02,p,p
,td,p
,p,p
"11,537,003.71",p,uncertain
,td,p
,td,p
,p,p
"Almonde, Inc.",p,title
,td,p
,p,p
Euro Term Loan,p,title
,td,p
,p,p
LOANX_ID,p,title
,td,p
,p,p
LX163229,p,title
,td,p
,p,p
06/13/2024,p,p
,td,p
,p,p
"€ 2,333,865.91",p,uncertain
,td,p
,p,p
4.73,p,p
,td,p
,p,p
"11,039,185.75",p,p
,td,p
,td,p
,p,p
Alpha AB Bidco B.V.,p,title
,td,p
,p,p
Facility B Loan,p,title
,td,p
,p,p
LOANX_ID,p,title
,td,p
,p,p
LX175941,p,title
,td,p
,p,p
07/30/2025,p,p
,td,p
,p,p
"€ 1,000,000.00",p,uncertain
,td,p
,p,p
5.98,p,p
,td,p
,p,p
"5,980,000.00",p,uncertain
,td,p
,td,p
,p,p
Altice Finco SA,p,title
,td,p
,p,p
ALTICE 4.75% 01/15/2028,p,title
,td,p
,p,p
ISIN,p,title
,td,p
,p,p
XS1577952440,p,title
,td,p
,p,p
01/15/2028,p,p
,td,p
,p,p
"€ 1,884,000.00",p,uncertain
,td,p
,p,p
8.45,p,p
,td,p
,p,p
"15,919,800.00",p,uncertain
,td,p
,td,p
,p,p
Andromeda Investissements,p,title
,td,p
,p,p
Facility B1,p,title
,td,p
,p,p
LOANX_ID,p,title
,td,p
,p,p
LX179913,p,title
,td,p
,p,p
06/12/2026,p,p
,td,p
,p,p
"€ 722,887.33",p,uncertain
,td,p
