line,tag,pred
"Solely for the purposes of each manufacturer’s product approval process, the target market assessment in respect of the Notes has led to the conclusion that: (i) the target market for the Notes is eligible counterparties and professional clients only, each as defined in Directive 2014/65/EU (as amended, “MiFID II”); and (ii) all channels for distribution of the Notes to eligible counterparties and professional clients are appropriate. Any person subsequently offering, selling or recommending the Notes (a “distributor”) should take into consideration the manufacturer target market assessment; however, a distributor subject to MiFID II is responsible for undertaking its own target market assessment in respect of the Notes (by either adopting or refining the manufacturer target market assessment) and determining appropriate distribution channels.",p,"{'Title': 0.0023883359972387552, 'Paragraph': 0.9976116418838501}"
PRIIPs Regulation and Prospectus Regulation,h3,"{'Title': 0.2996901273727417, 'Paragraph': 0.7003098726272583}"
"The Notes are not intended to be offered, sold or otherwise made available to and should not be offered, sold or otherwise made available to any retail investor in the European Economic Area (“EEA”) or in the United Kingdom (the “UK”). For these purposes, a retail investor means a person who is one (or more) of: (i) a retail client as defined in point (11) of Article 4(1) of MiFID II; or (ii) a customer within the meaning of Directive (EU) 2016/97, where that customer would not qualify as a professional client as defined in point (10) of Article 4(1) of MiFID II; or (iii) not a qualified investor within the meaning of Article 2(e) of the Prospectus Regulation. Consequently no key information document required by Regulation (EU) No 1286/2014 (as amended, the “PRIIPs Regulation”) for offering or selling the Notes or otherwise making them available to retail investors in the EEA or in the UK has been prepared and therefore offering or selling the Notes or otherwise making them available to any retail investor in the EEA or in the UK may be unlawful under the PRIIPS Regulation.",p,"{'Title': 0.0023040922824293375, 'Paragraph': 0.9976958632469177}"
TABLE OF CONTENTS,h3,"{'Title': 0.4258905351161957, 'Paragraph': 0.5741094946861267}"
OVERVIEW 1,p,"{'Title': 0.00139966222923249, 'Paragraph': 0.9986003041267395}"
RISK FACTORS 20,p,"{'Title': 0.0012055925326421857, 'Paragraph': 0.998794436454773}"
TERMS AND CONDITIONS 106,p,"{'Title': 0.0009308409644290805, 'Paragraph': 0.9990691542625427}"
FORM OF THE NOTES 255,p,"{'Title': 0.0010339643340557814, 'Paragraph': 0.9989660978317261}"
BOOK ENTRY CLEARANCE PROCEDURES 259,p,"{'Title': 0.001037165755406022, 'Paragraph': 0.9989628791809082}"
RATINGS OF THE NOTES 262,p,"{'Title': 0.0010158491786569357, 'Paragraph': 0.998984158039093}"
THE ISSUER 264,p,"{'Title': 0.0007142005488276482, 'Paragraph': 0.999285876750946}"
DESCRIPTION OF THE COLLATERAL MANAGER 266,p,"{'Title': 0.0015574863646179438, 'Paragraph': 0.9984424710273743}"
DESCRIPTION OF THE COLLATERAL MANAGEMENT AND ADMINISTRATION,p,"{'Title': 0.5739325284957886, 'Paragraph': 0.4260675311088562}"
AGREEMENT 327,p,"{'Title': 0.0004898258484899998, 'Paragraph': 0.9995101690292358}"
DESCRIPTION OF THE COLLATERAL ADMINISTRATOR 341,p,"{'Title': 0.0014762268401682377, 'Paragraph': 0.9985237717628479}"
HEDGING ARRANGEMENTS 342,p,"{'Title': 0.0005281958729028702, 'Paragraph': 0.9994718432426453}"
DESCRIPTION OF THE REPORTS 348,p,"{'Title': 0.0014069671742618084, 'Paragraph': 0.9985930323600769}"
TAX CONSIDERATIONS 355,p,"{'Title': 0.0006094931159168482, 'Paragraph': 0.9993904829025269}"
CERTAIN ERISA CONSIDERATIONS 375,p,"{'Title': 0.0008744517690502107, 'Paragraph': 0.9991255402565002}"
PLAN OF DISTRIBUTION 379,p,"{'Title': 0.0009450992802157998, 'Paragraph': 0.9990548491477966}"
TRANSFER RESTRICTIONS 389,p,"{'Title': 0.0007092295563779771, 'Paragraph': 0.9992907047271729}"
GENERAL INFORMATION 403,p,"{'Title': 0.0006854002713225782, 'Paragraph': 0.9993146657943726}"
INDEX OF DEFINED TERMS 406,p,"{'Title': 0.0010982559761032462, 'Paragraph': 0.9989017248153687}"
ANNEX A S&P RECOVERY RATES415,p,"{'Title': 0.0012059336295351386, 'Paragraph': 0.9987940788269043}"
"ANNEX B S&P CDO EVALUATOR COUNTRY CODES, REGIONS AND RECOVERY GROUPS418",p,"{'Title': 0.0017638248391449451, 'Paragraph': 0.9982361793518066}"
ANNEX C FORM OF ERISA CERTIFICATE424,p,"{'Title': 0.0025018099695444107, 'Paragraph': 0.9974982142448425}"
ANNEX D MOODY’S REGION FOR DIVERSITY SCORE428,p,"{'Title': 0.0014244784833863378, 'Paragraph': 0.9985755681991577}"
OVERVIEW,h3,"{'Title': 0.03320518881082535, 'Paragraph': 0.9667948484420776}"
"The following Overview does not purport to be complete and is qualified in its entirety by reference to the detailed information appearing elsewhere in this offering circular (the “Offering Circular”) and related documents referred to herein. Capitalised terms not specifically defined in this Overview have the meanings set out in Condition 1 (Definitions) under “Terms and Conditions” below or are defined elsewhere in this Offering Circular. An index of defined terms appears at the back of this Offering Circular. References to a “Condition” are to the specified Condition in the “Terms and Conditions” below and references to “Conditions” are to the “Terms and Conditions” below. For a discussion of certain risk factors to be considered in connection with an investment in the Notes, see “Risk Factors”.",p,"{'Title': 0.0013729032361879945, 'Paragraph': 0.9986270666122437}"
"Issuer Sculptor European CLO VII DAC, a designated activity company",p,"{'Title': 0.0015000890707597136, 'Paragraph': 0.998499870300293}"
limited by shares incorporated under the laws of Ireland.,p,"{'Title': 0.0008811143925413489, 'Paragraph': 0.9991188645362854}"
Collateral ManagerSculptor Europe Loan Management Limited.,p,"{'Title': 0.002777372719720006, 'Paragraph': 0.9972226619720459}"
Trustee BNY Mellon Corporate Trustee Services Limited.,p,"{'Title': 0.0026300849858671427, 'Paragraph': 0.9973698854446411}"
Initial PurchaserBarclays Bank PLC.,p,"{'Title': 0.0013955828035250306, 'Paragraph': 0.9986044764518738}"
"Collateral AdministratorThe Bank of New York Mellon SA/NV, Dublin Branch.",p,"{'Title': 0.0011007104767486453, 'Paragraph': 0.9988992214202881}"
Notes,h3,"{'Title': 0.016668617725372314, 'Paragraph': 0.9833313226699829}"
Class of Notes,p,"{'Title': 0.04834954813122749, 'Paragraph': 0.9516503810882568}"
Principal Amount,p,"{'Title': 0.004912806209176779, 'Paragraph': 0.995087206363678}"
Initial Stated Interest Rate1,p,"{'Title': 0.006104362662881613, 'Paragraph': 0.9938955903053284}"
Stated Interest Rate2,p,"{'Title': 0.0009433189406991005, 'Paragraph': 0.9990566372871399}"
S&P Ratings of at least3,p,"{'Title': 0.0009332093177363276, 'Paragraph': 0.9990667700767517}"
Moody’s Ratings of at least3,p,"{'Title': 0.01202425453811884, 'Paragraph': 0.9879757761955261}"
Maturity Date,p,"{'Title': 0.006003282964229584, 'Paragraph': 0.9939967393875122}"
Issue Price4,p,"{'Title': 0.0008464330458082259, 'Paragraph': 0.9991536140441895}"
A,p,"{'Title': 0.003065533237531781, 'Paragraph': 0.9969344139099121}"
"€ 186,000,000",p,"{'Title': 0.0015359926037490368, 'Paragraph': 0.9984639883041382}"
3 month,p,"{'Title': 0.000251564517384395, 'Paragraph': 0.9997484087944031}"
6 month,p,"{'Title': 0.00022235930373426527, 'Paragraph': 0.999777615070343}"
B-1,p,"{'Title': 0.00015087409701664, 'Paragraph': 0.9998490810394287}"
"€ 11,200,000",p,"{'Title': 0.00045004094135947526, 'Paragraph': 0.999549925327301}"
EURIBOR +,p,"{'Title': 0.0007433881983160973, 'Paragraph': 0.9992565512657166}"
2034,p,"{'Title': 0.00037193336174823344, 'Paragraph': 0.9996280670166016}"
1.80%,p,"{'Title': 0.010069608688354492, 'Paragraph': 0.9899303913116455}"
1.80%,p,"{'Title': 0.010069608688354492, 'Paragraph': 0.9899303913116455}"
“Aa2(sf)”,p,"{'Title': 0.0005271512200124562, 'Paragraph': 0.9994729161262512}"
annum,p,"{'Title': 0.00022526916291099042, 'Paragraph': 0.9997747540473938}"
annum,p,"{'Title': 0.00022526916291099042, 'Paragraph': 0.9997747540473938}"
“A2(sf)”,p,"{'Title': 0.0003933430416509509, 'Paragraph': 0.9996066689491272}"
100.00%,p,"{'Title': 0.004162013065069914, 'Paragraph': 0.9958380460739136}"
EURIBOR +,p,"{'Title': 0.0007433881983160973, 'Paragraph': 0.9992565512657166}"
2034,p,"{'Title': 0.00037193336174823344, 'Paragraph': 0.9996280670166016}"
3.00%,p,"{'Title': 0.004615868907421827, 'Paragraph': 0.995384156703949}"
D,p,"{'Title': 0.0005171329830773175, 'Paragraph': 0.9994828701019287}"
6 month,p,"{'Title': 0.00022235930373426527, 'Paragraph': 0.999777615070343}"
“BBB-(sf)”,p,"{'Title': 0.0004466452228371054, 'Paragraph': 0.999553382396698}"
15-Jan,p,"{'Title': 0.000237928208662197, 'Paragraph': 0.9997621178627014}"
100.00%,p,"{'Title': 0.004162013065069914, 'Paragraph': 0.9958380460739136}"
EURIBOR +,p,"{'Title': 0.0007433881983160973, 'Paragraph': 0.9992565512657166}"
EURIBOR,p,"{'Title': 0.013892504386603832, 'Paragraph': 0.9861074686050415}"
2034,p,"{'Title': 0.00037193336174823344, 'Paragraph': 0.9996280670166016}"
4.50%,p,"{'Title': 0.00720202038064599, 'Paragraph': 0.9927980303764343}"
4.50%,p,"{'Title': 0.00720202038064599, 'Paragraph': 0.9927980303764343}"
E,p,"{'Title': 0.0006360781844705343, 'Paragraph': 0.9993639588356018}"
"€ 18,600,000",p,"{'Title': 0.00033488593180663884, 'Paragraph': 0.9996651411056519}"
3 month,p,"{'Title': 0.000251564517384395, 'Paragraph': 0.9997484087944031}"
“BB-(sf)”,p,"{'Title': 0.0004144217527937144, 'Paragraph': 0.9995855689048767}"
“Ba3(sf)”,p,"{'Title': 0.00043655591434799135, 'Paragraph': 0.9995633959770203}"
15-Jan,p,"{'Title': 0.000237928208662197, 'Paragraph': 0.9997621178627014}"
96.00%,p,"{'Title': 0.0035048474092036486, 'Paragraph': 0.9964951872825623}"
EURIBOR +,p,"{'Title': 0.0007433881983160973, 'Paragraph': 0.9992565512657166}"
EURIBOR,p,"{'Title': 0.013892504386603832, 'Paragraph': 0.9861074686050415}"
2034,p,"{'Title': 0.00037193336174823344, 'Paragraph': 0.9996280670166016}"
6.82%,p,"{'Title': 0.0045265513472259045, 'Paragraph': 0.9954734444618225}"
6.82%,p,"{'Title': 0.0045265513472259045, 'Paragraph': 0.9954734444618225}"
F,p,"{'Title': 0.0015072741080075502, 'Paragraph': 0.9984927177429199}"
"€ 5,100,000",p,"{'Title': 0.00023682124447077513, 'Paragraph': 0.9997631907463074}"
3 month,p,"{'Title': 0.000251564517384395, 'Paragraph': 0.9997484087944031}"
6 month,p,"{'Title': 0.00022235930373426527, 'Paragraph': 0.999777615070343}"
“B-(sf)”,p,"{'Title': 0.00041992240585386753, 'Paragraph': 0.9995800852775574}"
15-Jan,p,"{'Title': 0.000237928208662197, 'Paragraph': 0.9997621178627014}"
EURIBOR,p,"{'Title': 0.013892504386603832, 'Paragraph': 0.9861074686050415}"
Z,p,"{'Title': 0.0006438242853619158, 'Paragraph': 0.999356210231781}"
8.38%,p,"{'Title': 0.004736312665045261, 'Paragraph': 0.9952636957168579}"
N/A5,p,"{'Title': 0.000490733829792589, 'Paragraph': 0.9995092153549194}"
Not Rated,p,"{'Title': 0.021119335666298866, 'Paragraph': 0.9788807034492493}"
"€ 28,050,000",p,"{'Title': 0.0002330938441446051, 'Paragraph': 0.9997668862342834}"
Not Rated,p,"{'Title': 0.021119335666298866, 'Paragraph': 0.9788807034492493}"
100.00%,p,"{'Title': 0.004162013065069914, 'Paragraph': 0.9958380460739136}"
"1 Applicable to each three month Accrual Period, provided that the rate of interest of the Floating Rate Notes will be determined for the period from, and including, the Issue Date to, but excluding, the first Payment Date, by reference to a straight line interpolation of 6 month EURIBOR and 12 month EURIBOR. EURIBOR shall be subject to a floor of zero.",p,"{'Title': 0.0005513227079063654, 'Paragraph': 0.9994487166404724}"
registered under the CRA Regulation and included in the list of credit rating agencies published by the ESMA on its website in accordance with the CRA Regulation.,p,"{'Title': 0.002814333187416196, 'Paragraph': 0.9971856474876404}"
5 The Class Z Noteholders will be entitled to the Class Z Noteholder Amount on each Payment Date in accordance with the applicable Priorities of Payments on an available funds basis.,p,"{'Title': 0.0005562420701608062, 'Paragraph': 0.9994437098503113}"
(b) to U.S. Persons who are QIB/QPs in reliance on Rule 144A.,p,"{'Title': 0.0009924141922965646, 'Paragraph': 0.9990076422691345}"
"(A) 15 January and 15 July of each year (where the Payment Date immediately prior to the occurrence of the relevant Frequency Switch Event falls in either January or July of any year), or (B) 15 April and 15 October of each year (where the Payment Date immediately prior to the occurrence of the relevant Frequency Switch Event falls in either April or October of any year); and",p,"{'Title': 0.0007018937030807137, 'Paragraph': 0.999298095703125}"
commencing on 15 July 2021 and ending on the Maturity Date (subject to any earlier redemption of the Notes and in each case to adjustment for non-Business Days in accordance with the Conditions).,p,"{'Title': 0.0007926840917207301, 'Paragraph': 0.9992073178291321}"
either:,p,"{'Title': 0.00045171004603616893, 'Paragraph': 0.9995482563972473}"
(ii) the Class A/B Interest Coverage Ratio being less than,p,"{'Title': 0.0013625932624563575, 'Paragraph': 0.9986373782157898}"
Stated Interest Rate .................................... Interest in respect of the Notes of each Class will be payable,p,"{'Title': 0.005520226433873177, 'Paragraph': 0.994479775428772}"
Interest shall be payable on the Subordinated Notes on each Payment Date to the extent funds are available in accordance with the Priorities of Payment.,p,"{'Title': 0.0011283836793154478, 'Paragraph': 0.9988716244697571}"
Non Payment and Deferral of InterestFailure on the part of the Issuer to pay the Interest Amounts due and,p,"{'Title': 0.00527452677488327, 'Paragraph': 0.9947254061698914}"
Non-payment of amounts due and payable on the Subordinated Notes as a result of the insufficiency of available Interest Proceeds will not constitute a Note Event of Default.,p,"{'Title': 0.0008275782456621528, 'Paragraph': 0.9991724491119385}"
Redemption of the Notes ...........................Principal payments on the Notes may be made in the following,p,"{'Title': 0.006284778006374836, 'Paragraph': 0.993715226650238}"
circumstances:,p,"{'Title': 0.0005290504195727408, 'Paragraph': 0.9994710087776184}"
(a) on the Maturity Date (see Condition 7(a) (Final Redemption));,p,"{'Title': 0.0011300789192318916, 'Paragraph': 0.9988698363304138}"
"(b) in whole (with respect to all Classes of Rated Notes) but not in part on any Business Day following the expiry of the Non-Call Period (x) by way of a Refinancing, at the option of (i) the holders of the Subordinated Notes (acting by way of Ordinary Resolution) subject to the consent of the Collateral Manager or",p,"{'Title': 0.0008159629651345313, 'Paragraph': 0.9991840720176697}"
"(ii) the Collateral Manager, subject to the consent of the Subordinated Noteholders (acting by way of Ordinary Resolution), and (y) solely through the liquidation or realisation of the Portfolio, at the option of (i) the holders of the Subordinated Notes (acting by way of Ordinary Resolution) or",p,"{'Title': 0.0007306917104870081, 'Paragraph': 0.9992693066596985}"
"(ii) the Collateral Manager, subject to the consent of the Subordinated Noteholders (acting by way of Ordinary Resolution) (see Condition 7(b)(i) (Optional Redemption in Whole – Subordinated Noteholders / Collateral Manager);",p,"{'Title': 0.0006739894161000848, 'Paragraph': 0.9993259906768799}"
"(c) in part by the redemption in whole of one or more Classes of Rated Notes by the Issuer at the applicable Redemption Prices, from Refinancing Proceeds (in accordance with Condition 7(b)(vii) (Optional Redemption effected in whole or in part through Refinancing)) on any Business Day falling on or after the expiry of the Non-Call Period (A) at the direction of both the Subordinated Noteholders (acting by way of Ordinary Resolution) and the Collateral Manager, or (B) at the written direction of the Collateral Manager, subject to the consent of the Subordinated Noteholders (acting by way of Ordinary Resolution) (see Condition 7(b)(ii) (Optional Redemption in Part – Subordinated Noteholders / Collateral Manager);",p,"{'Title': 0.0015127136139199138, 'Paragraph': 0.9984872341156006}"
"(d) in whole (with respect to all Classes of Rated Notes) but not in part on any Business Day following the occurrence of a Collateral Tax Event at the option of (i) the Subordinated Noteholders acting by way of Extraordinary Resolution, with the consent of the Collateral Manager; or (ii) the Collateral Manager (see Condition 7(b)(iii) (Optional Redemption upon the occurrence of a Collateral Tax Event);",p,"{'Title': 0.0008295757579617202, 'Paragraph': 0.9991704225540161}"
"(e) in whole (with respect to all Classes of Rated Notes) but not in part from Sale Proceeds on any Business Day following the expiry of the Non-Call Period if, upon or at any time following the expiry of the Non-Call Period, the Collateral Principal Amount is less than 20 per cent. of the Target Par Amount, and such redemption is directed in writing by the Collateral Manager (see Condition 7(b)(iv) (Optional Redemption in Whole – Clean-up Call);",p,"{'Title': 0.001141295419074595, 'Paragraph': 0.9988586902618408}"
"(f) the Subordinated Notes may be redeemed in whole at the direction of the holders of the Subordinated Notes (acting by way of Ordinary Resolution), or the Collateral Manager, on any Business Day on or following the redemption or repayment in full of all Classes of Rated Notes (see Condition 7(b)(v) (Optional Redemption of Subordinated Notes);",p,"{'Title': 0.0010465745581313968, 'Paragraph': 0.9989533424377441}"
(g) on any Payment Date following a Determination Date on which a Coverage Test is not satisfied (to the extent such test is required to be satisfied on such Determination Date) (see Condition 7(c) (Mandatory Redemption upon Breach of Coverage Tests));,p,"{'Title': 0.0010140452068299055, 'Paragraph': 0.9989859461784363}"
"(h) on any Payment Date during the Reinvestment Period at the discretion of the Collateral Manager (acting on behalf of the Issuer), following written certification by the Collateral Manager to the Trustee (on which the Trustee may rely without enquiry or liability) that, using commercially reasonable endeavours, it (A) has been unable, for a period of at least 20 consecutive Business Days, to identify additional Collateral Obligations or Substitute Collateral Obligations that are deemed appropriate by the Collateral Manager in its sole discretion in sufficient amounts to permit the investment of all or a portion of the funds then available for reinvestment or (B) at any time after the Effective Date, has determined, acting in a commercially reasonable manner, that a redemption is required in order to avoid a Rating Event, the Collateral Manager may elect, in its sole discretion, to designate all or a portion of those funds as a Special Redemption Amount (see Condition 7(d) (Special Redemption));",p,"{'Title': 0.001375096500851214, 'Paragraph': 0.9986249208450317}"
"(i) if, as at the Business Day prior to the Payment Date following the Effective Date, an Effective Date Rating Event has occurred and is continuing, either (x) the Issuer, at the direction of the Collateral Manager, shall purchase additional Collateral Obligations until an Effective Date Rating Event is no longer continuing, provided that such purchase shall occur on or prior to the Determination Date prior to the second Payment Date or",p,"{'Title': 0.0013823998160660267, 'Paragraph': 0.9986176490783691}"
"(y) the Rated Notes shall be redeemed in accordance with the Note Payment Sequence on such Payment Date and thereafter on each subsequent Payment Date (to the extent required) out of Interest Proceeds and thereafter out of Principal Proceeds subject to the Priorities of Payment, in each case until the Rated Notes are redeemed in full or, if earlier, until such Effective Date Rating Event is no longer continuing (see Condition 7(e) (Redemption upon Effective Date Rating Event));",p,"{'Title': 0.001724894973449409, 'Paragraph': 0.9982751607894897}"
"(j) after the Reinvestment Period, on each Payment Date out of Principal Proceeds transferred to the Payment Account immediately prior to the related Payment Date (see Condition 7(f) (Redemption Following Expiry of the Reinvestment Period));",p,"{'Title': 0.0008548761834390461, 'Paragraph': 0.9991451501846313}"
"(k) in whole (with respect to all Classes of Rated Notes) on any Business Day at the option of (i) the Controlling Class or (ii) the holders of the Subordinated Notes (in each case acting by way of Extraordinary Resolution), or (iii) the Collateral Manager, following the occurrence of a Note Tax Event (at their applicable Redemption Prices, subject to the right of the holders of 100 per cent. of the aggregate Principal Amount Outstanding of any Class of Rated Notes to elect to receive less than 100 per cent. of the Redemption Price that would otherwise be payable to the holders of such Class of Rated Notes), subject to (x) the Issuer having failed to change the territory in which it is resident",p,"{'Title': 0.0010723364539444447, 'Paragraph': 0.998927652835846}"
for tax purposes and (y) certain minimum time periods. See Condition 7(g) (Redemption Following Note Tax Event);,p,"{'Title': 0.0004234832595102489, 'Paragraph': 0.9995765089988708}"
"(l) on any Payment Date during the Reinvestment Period to cure a failure of the Reinvestment Overcollateralisation Test, at the option of the Collateral Manager (see Condition 7(h) (Reinvestment Overcollateralisation Test));",p,"{'Title': 0.00139582937117666, 'Paragraph': 0.9986042380332947}"
(m) at any time following an acceleration of the Notes after the occurrence of a Note Event of Default which is continuing and has not been cured or waived (See Condition 10 (Events of Default));,p,"{'Title': 0.0005198313156142831, 'Paragraph': 0.9994801878929138}"
"(n) in part (with respect to all Classes of Notes) on any Business Day at the written direction of the Collateral Manager in order for the Issuer, the Collateral Manager, the Retention Holder and/or any “sponsor” or “originator” (or analogous party) of the Issuer (in each case, as applicable) to comply with the EU Retention Requirements and/or the U.S. Retention Regulations (if applicable) (see Condition 7(b)(viii) (Optional Redemption effected through Regulatory Refinancing); and",p,"{'Title': 0.0010814900742843747, 'Paragraph': 0.9989185333251953}"
"(o) the Class Z Notes shall be redeemed for a redemption price equal to the Principal Amount Outstanding of the Class Z Notes multiplied by the issue price thereof on the date on which all of the Collateral securing the Notes has been realised and has been finally distributed to the Noteholders (including, for the avoidance of doubt, in payment of all due and unpaid Class Z Noteholder Amounts and Deferred Class Z Noteholder Amounts) and each other party entitled thereto in each case subject to and in accordance with the Priorities of Payment (see Condition 7(m) (Mandatory Redemption of the Class Z Notes)).",p,"{'Title': 0.0011320194462314248, 'Paragraph': 0.9988679885864258}"
"Non-Call Period ......................................... During the period from the Issue Date up to, but excluding, 11",p,"{'Title': 0.0006934408447705209, 'Paragraph': 0.9993065595626831}"
"December 2021 or, if such day is not a Business Day, then the next succeeding Business Day (unless it would fall in the following month, in which case it shall be moved to the immediately preceding Business Day) (the “Non-Call Period”), the Notes are not subject to Optional Redemption (save for upon a Collateral Tax Event, a Note Tax Event or a Special Redemption). See Condition 7(b) (Optional Redemption), Condition 7(d) (Special Redemption) and Condition 7(g) (Redemption Following Note Tax Event).",p,"{'Title': 0.002147265011444688, 'Paragraph': 0.9978528022766113}"
Redemption PricesThe Redemption Price of each Class of Rated Notes will be (a) 100,p,"{'Title': 0.0008819791837595403, 'Paragraph': 0.9991180300712585}"
"per cent. of the Principal Amount Outstanding of the Notes to be redeemed (including, in the case of the Class C Notes, the Class D Notes, the Class E Notes and the Class F Notes, any accrued and unpaid Deferred Interest on such Notes) plus (b) accrued and unpaid interest thereon to the day of redemption.",p,"{'Title': 0.0017358448822051287, 'Paragraph': 0.9982641339302063}"
"The Redemption Price for each Subordinated Note will be such Subordinated Note’s pro rata share (calculated in accordance with paragraph (DD) of the Interest Priority of Payments, paragraph (U) of the Principal Priority of Payments or paragraph (W) of the Post-Acceleration Priority of Payments (as applicable)) of the aggregate proceeds of liquidation of the Collateral, or realisation of the security thereover in such circumstances, remaining following application thereof in accordance with the Priorities of Payment.",p,"{'Title': 0.002841005800291896, 'Paragraph': 0.9971590042114258}"
"In the case of an Optional Redemption of the Rated Notes in whole, the holders of 100 per cent. of the Principal Amount Outstanding of any Class of Rated Notes may elect to receive less than 100 per cent. of the Redemption Price that would otherwise be payable to the holders of such Class of Rated Notes exercisable in accordance with Condition 7(b)(vi)(B) (Terms and Conditions of an Optional Redemption).",p,"{'Title': 0.0022586036939173937, 'Paragraph': 0.9977414608001709}"
Priorities of Payment ................................. Prior to the delivery of an Acceleration Notice (deemed or,p,"{'Title': 0.0015013294760137796, 'Paragraph': 0.9984986782073975}"
"otherwise) in accordance with Condition 10(b) (Acceleration) or following the delivery of an Acceleration Notice (deemed or otherwise) which has subsequently been rescinded and annulled in accordance with Condition 10(c) (Curing of Default), and other than in connection with an Optional Redemption in whole pursuant to Condition 7(b) (Optional Redemption) or in connection with a redemption in whole pursuant to Condition 7(g) (Redemption Following Note Tax Event), Interest Proceeds will be applied in accordance with the Interest Priority of Payments and Principal Proceeds will be applied in accordance with the Principal Priority of Payments. Upon any redemption in whole of the Notes in accordance with Condition 7(b) (Optional Redemption) or in accordance with Condition 7(g) (Redemption Following Note Tax Event) or following the delivery of an Acceleration Notice (deemed or otherwise) in accordance with Condition 10(b) (Acceleration) which has not been rescinded and annulled in accordance with Condition 10(c) (Curing of Default), Interest Proceeds and Principal Proceeds will be applied in accordance with the Post-Acceleration Priority of Payments, in each case as described in the Conditions.",p,"{'Title': 0.0018577884184196591, 'Paragraph': 0.9981422424316406}"
"Refinancing Proceeds and Partial Redemption Interest Proceeds will be applied in accordance with the Partial Redemption Priority of Payments on any Partial Redemption Date that is not a Payment Date. See Condition 3(c)(iii) (Application of Refinancing Proceeds, Partial Redemption Interest Proceeds and Designated Excess Par).",p,"{'Title': 0.0012730113230645657, 'Paragraph': 0.998727023601532}"
Collateral Management Fees,h3,"{'Title': 0.08896777778863907, 'Paragraph': 0.9110321998596191}"
Senior Management Fee0.20 per cent. per annum of the Fee Basis Amount. See “Description,p,"{'Title': 0.007463514804840088, 'Paragraph': 0.9925365447998047}"
of the Collateral Management and Administration Agreement — Compensation of the Collateral Manager”.,p,"{'Title': 0.004866262897849083, 'Paragraph': 0.9951336979866028}"
Class Z Notes............................................. As consideration for its collateral management services the,p,"{'Title': 0.002049318514764309, 'Paragraph': 0.9979507327079773}"
Collateral Manager shall be entitled to subscribe for a portion of the Class Z Notes on the Issue Date at their stated issue price. See “Description of the Collateral Management and Administration Agreement — Compensation of the Collateral Manager”.,p,"{'Title': 0.0016346197808161378, 'Paragraph': 0.9983653426170349}"
Incentive Collateral Management FeeThe Collateral Manager will be entitled to an Incentive Collateral,p,"{'Title': 0.0013323962921276689, 'Paragraph': 0.9986675977706909}"
"Management Fee on each Payment Date on which the Incentive Collateral Management Fee IRR Threshold has been met or surpassed, equal to 20 per cent. of any Interest Proceeds and Principal Proceeds that would otherwise be available to distribute to the Subordinated Noteholders in accordance with the Priorities of Payment. See “Description of the Collateral Management and Administration Agreement — Compensation of the Collateral Manager”.",p,"{'Title': 0.001848204294219613, 'Paragraph': 0.9981517195701599}"
Security for the Notes,h3,"{'Title': 0.10797098278999329, 'Paragraph': 0.8920290470123291}"
General The Notes will be secured in favour of the Trustee for the benefit of,p,"{'Title': 0.0037804509047418833, 'Paragraph': 0.9962195754051208}"
"the Secured Parties by security over, inter alia, a portfolio of Collateral Obligations. The Notes will also be secured by an assignment by way of security of various of the Issuer’s other rights, including its rights under certain of the agreements described herein but excluding its rights in respect of the Issuer Profit Account and the Corporate Services Agreement. See Condition 4 (Security).",p,"{'Title': 0.00241327122785151, 'Paragraph': 0.997586727142334}"
"Hedge ArrangementsSubject to the satisfaction of the Hedging Condition, the Issuer, or",p,"{'Title': 0.0016836662543937564, 'Paragraph': 0.9983164072036743}"
"the Collateral Manager on its behalf, may purchase Non-Euro Obligations provided that such obligation is denominated in a Qualifying Currency and a Currency Hedge Transaction is entered into in respect of each such Non-Euro Obligation with a Currency Hedge Counterparty satisfying the applicable Rating Requirement under which the currency risk is reduced or eliminated:",p,"{'Title': 0.003732959507033229, 'Paragraph': 0.9962670207023621}"
(a) within 180 calendar days of the settlement of the purchase by the Issuer of such Collateral Obligation if such obligation is denominated in a Qualifying Unhedged Obligation Currency; or,p,"{'Title': 0.001405423041433096, 'Paragraph': 0.9985945820808411}"
(b) no later than the settlement of the purchase by the Issuer of such Collateral Obligation if such obligation is not denominated in a Qualifying Unhedged Obligation Currency.,p,"{'Title': 0.0010319575667381287, 'Paragraph': 0.9989680051803589}"
"The Collateral Manager (on behalf of the Issuer) is also authorised to enter into spot exchange transactions, as necessary, to fund the Issuer’s payment obligations under any Currency Hedge Transaction.",p,"{'Title': 0.0004293553938623518, 'Paragraph': 0.9995706677436829}"
The Issuer will obtain Rating Agency Confirmation prior to entering into any hedging arrangements after the Issue Date unless it is a Form Approved Hedge. See “Hedging Arrangements”.,p,"{'Title': 0.0004886632668785751, 'Paragraph': 0.9995113611221313}"
Collateral Manager .................................... Pursuant to the Collateral Management and Administration,p,"{'Title': 0.021957939490675926, 'Paragraph': 0.9780420660972595}"
"Agreement, the Collateral Manager is required to act as the Issuer’s collateral manager with respect to the Portfolio, to act in specific circumstances in relation to the Portfolio on behalf of the Issuer and to carry out the duties and functions described therein. Pursuant to the Collateral Management and Administration Agreement, the Issuer delegates authority to the Collateral Manager to carry out certain functions in relation to the Portfolio and any Hedge Transactions. See “Description of the Collateral Management and Administration Agreement” and “The Portfolio”.",p,"{'Title': 0.0008889968157745898, 'Paragraph': 0.999110996723175}"
