line,tag,pred
"Originated Collateral Obligation means a Collateral Obligation which has been acquired by the Originator and sold to the Issuer (for the avoidance of doubt, including by way of Participation).",p,
"Originator means OMI PH USD CP LLC in its capacity as originator and any successor, assign or transferee to the extent permitted under the EU Retention Requirements and the Retention Undertaking Letter.",p,
"Originator Requirement means, at any time, the condition that the Aggregate Principal Balance of all Originated Collateral Obligations in the Portfolio divided by the Aggregate Principal Balance of all Collateral Obligations in the Portfolio, is greater than 50 per cent., (as determined by the Portfolio Manager); provided that if the Portfolio Manager reasonably determines (based on guidance provided by the European Banking Authority (the ""EBA"") or a legal opinion from legal counsel of reputable standing) that:",p,
"(a) a percentage lower than 50 per cent. applies and notifies the Issuer, the Trustee, the Collateral Administrator, the Sole Arranger and the Initial Purchaser (for the avoidance of doubt, none of whose consent is required to be obtained) in writing of such determination, then the Originator Requirement shall (without the consent of any Person) be amended so that the required percentage is such lower number; and/or",p,
"(b) the calculation of the amount of Collateral Obligations that are required to be originated for these purposes is only applicable on the date on which a securitisation is established and not on an ongoing basis through the life of the securitisation and notifies the Issuer, the Trustee, the Collateral Administrator, the Sole Arranger and the Initial Purchaser (for the avoidance of doubt, none of whose consent is required to be obtained) in writing of such determination, then the Originator Requirement shall (without the consent of any Person) be amended so that it is not applicable and does not need to be satisfied at any time other than on the Issue Date.",p,
"Other Plan Law means any federal, state, local or non-U.S. law or regulation that is substantially similar to the prohibited transaction provisions of Section 406 of ERISA and/or Section 4975 of the Code.",p,
"Outstanding means, in relation to the Notes of a Class as of any date of determination, all of the Notes of such Class issued, as further defined in the Trust Deed.",p,
"Participation means an interest in a Collateral Obligation acquired indirectly by the Issuer by way of sub- participation from a Selling Institution which shall include, for the purposes of the Bivariate Risk Table set forth in the Portfolio Management and Administration Agreement, Intermediary Obligations.",p,
Participation Agreement means an agreement between the Issuer and a Selling Institution in relation to the purchase by the Issuer of a Participation.,p,
Paying Agent means the Principal Paying Agent and any additional or successor paying agents appointed pursuant to the terms of the Agency and Account Bank Agreement.,p,
Payment Account means the account described as such in the name of the Issuer held with the Account Bank to which amounts shall be transferred by the Account Bank on the instructions of the Collateral Administrator on the Business Day prior to each Payment Date out of certain of the other Accounts in accordance with Condition 3(k) (Accounts) and out of which the amounts required to be paid on each Payment Date pursuant to the Priorities of Payment shall be paid.,p,
Payment Date means:,p,
"(a) following the occurrence of a Frequency Switch Event, 22 January and 22 July (where the Payment Date immediately prior to the occurrence of the relevant Frequency Switch Event is in either January or July), or 22 April and 22 October (where the Payment Date immediately prior to the occurrence of the relevant Frequency Switch Event is in either April or October); and",p,
"(b) 22 January, 22 April, 22 July and 22 October, at all other times,",p,
"in each case in each year commencing on 22 January 2021 up to and including the Maturity Date and any Redemption Date in connection with a redemption of the Rated Notes in whole, provided that, if any Payment Date would otherwise fall on a day which is not a Business Day, it shall be postponed to the next day that is a Business Day (unless it would thereby fall in the following month, in which case it shall be brought forward to the immediately preceding Business Day).",p,
Payment Date Report means the report defined as such in the Portfolio Management and Administration Agreement which is prepared by the Collateral Administrator (in consultation with the Portfolio Manager) on behalf of the Issuer and made available:,p,
"(a) via a secured website currently located at http://sf.citidirect.com (or such other website as may be notified in writing by the Collateral Administrator to the Issuer, the Trustee, the Portfolio Manager, the Initial Purchaser, the Hedge Counterparties, the Rating Agencies and the Noteholders from time to time) to any person that certifies (in the form set out in the Portfolio Management and Administration Agreement, which certificate may be given electronically and upon which the Collateral Administrator shall be entitled to rely absolutely and without enquiry or liability) to the Collateral Administrator that it is:",p,
"(i) the Issuer, the Trustee, the Portfolio Manager, the Initial Purchaser, a Hedge Counterparty, a Rating Agency or a Noteholder; or",p,
(ii) a potential investor in the Notes or a competent authority (as determined under the Securitisation Regulation); or,p,
(b) by such other method of dissemination as is required by the Securitisation Regulation (as instructed by the Issuer or the Portfolio Manager on its behalf).,p,
Permitted Use has the meaning ascribed to it in Condition 3(l)(vi) (Supplemental Reserve Account).,p,
"Person means an individual, corporation (including a business trust), partnership, joint venture, association, joint stock company, trust (including any beneficiary thereof), unincorporated association or government or any agency or political subdivision thereof.",p,
"PIK Security means any Collateral Obligation which is a security, the terms of which permit the deferral of the payment of interest thereon, including without limitation by way of capitalising interest thereon but excluding current cash interest, provided that, for the avoidance of doubt, Mezzanine Obligations shall not constitute PIK Securities.",p,
"Plan Asset Regulation means 29 C.F.R. Section 2510.3-101, as modified by Section 3(42) of ERISA, as they may be amended or modified.",p,
PM Non-Voting Exchangeable Notes means Notes which:,p,
(a) do not carry a right to vote in respect of or be counted for the purposes of determining a quorum and the result of voting on a PM Removal Resolution or a PM Replacement Resolution but which do carry a right to vote on and be so counted in respect of all other matters in respect of which the PM Voting Notes have a right to vote and be so counted; and,p,
(b) are exchangeable into PM Voting Notes only in connection with the transfer of such Notes to an entity that is not an Affiliate of the transferor.,p,
PM Non-Voting Notes means Notes which:,p,
(a) do not carry a right to vote in respect of or be counted for the purposes of determining a quorum and the result of voting on a PM Removal Resolution or a PM Replacement Resolution but which do carry a right to vote on and be so counted in respect of all other matters in respect of which the PM Voting Notes have a right to vote and be so counted; and,p,
(b) are not exchangeable into PM Voting Notes or PM Non-Voting Exchangeable Notes at any time.,p,
"PM Removal Resolution means any vote, written direction or consent of the Noteholders in relation to the removal of the Portfolio Manager in accordance with the Portfolio Management and Administration Agreement following the occurrence of a Portfolio Manager Event of Default (other than pursuant to paragraph (vii) of the definition thereof) as further described in Condition 14 (Meetings of Noteholders, Modification, Waiver and Substitution) and as further described in, and defined in, the Trust Deed.",p,
"PM Replacement Resolution means any vote, written direction or consent of the Noteholders in relation to the appointment of a successor Portfolio Manager or any assignment or delegation by the Portfolio Manager of its rights or obligations, in each case, in accordance with the Portfolio Management and Administration Agreement.",p,
PM Voting Notes means Notes which:,p,
"(a) carry a right to vote, in respect of and be counted for the purposes of determining a quorum and the result of voting on a PM Removal Resolution or a PM Replacement Resolution and all other matters as to which Noteholders are entitled to vote; and",p,
"(b) are, at any time, exchangeable into:",p,
(i) PM Non-Voting Notes; or,p,
(ii) PM Non-Voting Exchangeable Notes.,p,
"Portfolio means the Collateral Obligations, Collateral Enhancement Obligations, Equity Securities, Exchanged Equity Securities, Eligible Investments and other similar obligations or securities held by or on behalf of the Issuer from time to time.",p,
"Portfolio Management Fee means each of the Senior Management Fee, the Subordinated Management Fee and the Incentive Portfolio Management Fee.",p,
Portfolio Manager Advance has the meaning given to that term in Condition 3(m) (Portfolio Manager Advances).,p,
Portfolio Manager Event of Default means each of the events defined as such in Condition 10(f) (Portfolio Manager Events of Default).,p,
"Portfolio Manager Related Person means the Portfolio Manager, its Affiliates (which includes, for so long as the Portfolio Manager is Onex Credit Partners, LLC, the Originator and the Portfolio Sub-Manager), any director, officer or employee of such entities or any fund or account for which the Portfolio Manager or its Affiliates exercises discretionary voting authority on behalf of such fund or account in respect of the Notes.",p,
Portfolio Manager Tax Event means that:,p,
"(a) as a result of the activities of the Portfolio Manager, the Issuer has become subject either (i) to any United Kingdom income or corporation tax liability (including, without limitation, in the case of United Kingdom tax by virtue of the Portfolio Manager causing the Issuer to be carrying on a trade in the United Kingdom through a United Kingdom permanent establishment) or (ii) to any U.S. federal income tax, in",p,
"either case on a net income or profits basis, or there is a substantial likelihood that the Issuer will become subject to such United Kingdom tax or such U.S. federal income tax; and",p,
(b) the Portfolio Manager has not (i) changed the location from which it provides its portfolio management services under the terms of the Portfolio Management and Administration Agreement so as to remedy or,p,
(ii) otherwise remedied or eliminated the occurrence of such event described in paragraph (a) above (including by the appointment of a replacement Portfolio Manager in its place in accordance with the terms of the Portfolio Management and Administration Agreement) within 90 days of the date that the Portfolio Manager is notified or otherwise first becomes aware of the occurrence of such event.,p,
Portfolio Profile Tests means the Portfolio Profile Tests each as defined in the Portfolio Management and Administration Agreement.,p,
"Portfolio Report means a report containing certain information on the Collateral Obligations which is, pursuant to Article 7(1)(a) of the Securitisation Regulation, required to be made available on a quarterly basis after the occurrence of the Securitisation Regulation Reporting Effective Date.",p,
Portfolio Sub-Management Agreement means a portfolio sub-management agreement between the Portfolio Manager and the Portfolio Sub-Manager dated 15 March 2016.,p,
Portfolio Sub-Manager means Onex Credit Partners Europe LLP.,p,
"Post-Acceleration Priority of Payments means the priority of payments set out in Condition 11 (Enforcement). ""Presentation Date"" means a day which (subject to Condition 12 (Prescription)):",p,
(a) is a Business Day;,p,
"(b) is or falls after the relevant due date or, if the due date is not or was not a Business Day in the place of presentation, is or falls after the next following Business Day which is a Business Day in the place of presentation; and",p,
(c) is a Business Day in the place in which the account specified by the payee is located.,p,
Principal Account means the account described as such in the name of the Issuer with the Account Bank.,p,
"Principal Amount Outstanding means, in relation to any Class of Notes and at any time, the aggregate principal amount outstanding under such Class of Notes at that time, including, in the case of the Class C Notes, the Class D Notes, the Class E Notes and the Class F Notes, Deferred Interest which has been capitalised pursuant to Condition 6(c) (Deferral of Interest) save that Deferred Interest shall not be included for the purposes of determining voting rights attributable to the Class C Notes, Class D Notes, Class E Notes and Class F Note, as applicable, and the applicable quorum at any meeting of the Noteholders pursuant to Condition 14 (Meetings of Noteholders, Modification, Waiver and Substitution).",p,
"Principal Balance means, with respect to any Collateral Obligation, Eligible Investment, Collateral Enhancement Obligation, Equity Security or Exchanged Equity Security, as of any date of determination, the outstanding principal amount thereof (excluding any interest capitalised pursuant to the terms of such instrument other than, with respect to a Mezzanine Obligation and a PIK Security, any such interest capitalised pursuant to the terms thereof which is paid for on the date of acquisition of such Mezzanine Obligation or PIK Security), provided however that:",p,
"(a) the Principal Balance of any Revolving Obligation and Delayed Drawdown Collateral Obligation as of any date of determination shall be the outstanding principal amount of such Revolving Obligation or Delayed Drawdown Collateral Obligation, plus any undrawn commitments that have not been irrevocably cancelled with respect to such Revolving Obligation or Delayed Drawdown Collateral Obligation;",p,
"(b) the Principal Balance of each Equity Security, Exchanged Equity Security and each Collateral Enhancement Obligation shall be deemed to be zero (provided that for the purposes of determining compliance with the EU Retention Requirements, the Principal Balance of any Equity Security, Exchanged Equity Security and each Collateral Enhancement Obligation shall be determined as provided for in the definition of Collateral Principal Amount herein);",p,
"(c) the Principal Balance of any Currency Hedge Obligation shall be an amount equal to the Euro equivalent of the outstanding principal amount of the reference Non-Euro Obligation, converted into Euro at the Currency Hedge Transaction Exchange Rate;",p,
"(d) the Principal Balance of any cash shall be the amount of such cash, provided that if such cash amount is in a currency other than Euro it will be converted into Euro at the Spot Rate;",p,
"(e) solely for the purposes of applying the Collateral Quality Tests (other than the S&P CDO Monitor Test), the Principal Balance of each Defaulted Obligation shall be zero; and",p,
"(f) so long as S&P is rating any Notes, in respect of a Collateral Obligation: (i) the S&P Rating of which has been determined pursuant to paragraph (e)(ii) of the definition of S&P Rating for a consecutive period of ninety calendar days during which S&P has not provided a credit estimate in respect of such Collateral Obligation; and (ii) that has not had a public rating by S&P withdrawn or suspended within six months prior to the date of application for a credit estimate in respect of such Collateral Obligation, following the earlier of (x) S&P notifying the Portfolio Manager that no credit estimate will be provided for such Collateral Obligation after the expiry of the ninety calendar day period during which S&P has not provided a credit estimate and (y) the expiry of a period of six months during which the S&P Rating of such Collateral Obligation has been continuously determined in accordance with paragraph (e)(ii) of the S&P Rating definition without a credit estimate having been assigned to it during such period, the Principal Balance of such Collateral Obligation shall be zero, unless S&P has agreed to extend such period, and until an S&P Rating can be determined in respect of such Collateral Obligation pursuant to paragraphs (a), (b) or (e)(i) of the definition of S&P Rating, a credit estimate being assigned by S&P in respect of such Collateral Obligation or such other treatment being applied to such Collateral Obligation as may be advised by S&P.",p,
Principal Priority of Payments means the priority of payments in respect of Principal Proceeds set out in Condition 3(c)(ii) (Application of Principal Proceeds).,p,
"Principal Proceeds means all amounts payable out of, paid out of, payable into or paid into the Principal Account from time to time and, with respect to any Payment Date, means Principal Proceeds received or receivable by the Issuer during the related Due Period and any other amounts to be disbursed as Principal Proceeds on such Payment Date pursuant to Condition 3(c)(ii) (Application of Principal Proceeds) or Condition 11(b) (Enforcement). For the avoidance of doubt, amounts received as principal proceeds in connection with an Offer for the exchange of a Collateral Obligation for a new or novated obligation or substitute obligation will not constitute Principal Proceeds and will not be deposited into the Principal Account to the extent such principal proceeds are required to be applied as consideration for the new or novated obligation or substitute obligation (subject to the Restructured Obligation Criteria being satisfied).",p,
Priorities of Payment means:,p,
"(a) save for (i) in connection with any optional redemption of the Notes in whole but not in part pursuant to Condition 7(b) (Optional Redemption), (ii) in connection with a redemption in whole pursuant to Condition 7(g) (Redemption Following Note Tax Event) or (iii) following the delivery (whether actual or deemed) of an Acceleration Notice which has not subsequently been rescinded and annulled in accordance with Condition 10(c) (Curing of Default), in the case of Interest Proceeds, the Interest Priority of Payments and, in the case of Principal Proceeds, the Principal Priority of Payments; and",p,
"(b) in the event of any optional redemption of the Notes in whole but not in part pursuant to Condition 7(b) (Optional Redemption) or Condition 7(g) (Redemption Following Note Tax Event) or following the delivery (whether actual or deemed) of an Acceleration Notice which has not subsequently been rescinded and annulled in accordance with Condition 10(c) (Curing of Default), the Post-Acceleration Priority of Payments.",p,
"Purchased Accrued Interest means, with respect to any Due Period, all payments of interest and proceeds of sale received during such Due Period in relation to any Collateral Obligation, in each case, to the extent that such amounts represent accrued and/or capitalised interest in respect of such Collateral Obligation (including, in respect of a Mezzanine Obligation, any accrued interest which, as at the time of purchase, had been capitalised and added to the principal amount of such Mezzanine Obligation in accordance with its terms), which was purchased at the time of the acquisition thereof with Principal Proceeds and/or amounts paid out of the Unused Proceeds Account.",p,
"QIB means a Person who is a ""qualified institutional buyer"" as defined in Rule 144A.",p,
QIB/QP means a Person who is both a QIB and a QP.,p,
"Qualified Purchaser and ""QP"" mean a Person who is a ""qualified purchaser"" as defined in Section 2(a)(51)(A) of the Investment Company Act.",p,
Rate of Interest has the meaning given thereto in Condition 6(e)(i) (Floating Rate of Interest).,p,
"Rated Notes means the Class A Notes, the Class B-1 Notes, the Class B-2 Notes, the Class C Notes, the Class D Notes, the Class E Notes and the Class F Notes.",p,
"Rating Agencies means Fitch and S&P, provided that if at any time Fitch and/or S&P ceases to provide rating services, ""Rating Agencies"" shall mean any other nationally recognised investment rating agency or rating agencies (as applicable) selected by the Issuer (a ""Replacement Rating Agency"") and ""Rating Agency"" means any such rating agency. In the event that at any time a Rating Agency is replaced by a Replacement Rating Agency, references to rating categories of the original Rating Agency in these Conditions, the Trust Deed and the Portfolio Management and Administration Agreement shall be deemed instead to be references to the equivalent categories of the relevant Replacement Rating Agency as of the most recent date on which such other rating agency published ratings for the type of security in respect of which such Replacement Rating Agency is used and all references herein to ""Rating Agencies"" shall be construed accordingly. Any rating agency shall cease to be a Rating Agency if, at any time, it ceases to assign a rating in respect of any Class of Rated Notes.",p,
"Rating Agency Confirmation means, with respect to any specified action, determination or appointment, receipt by the Issuer and/or the Trustee of written confirmation (which may take the form of a bulletin, press release, email or other written communication) by each Rating Agency which has, as at the relevant date assigned ratings to any Class of the Rated Notes that are Outstanding (or, if applicable, the Rating Agency specified in respect of any such action or determination, provided that such Rating Agency has, as at the relevant date assigned ratings to any Class of the Rated Notes) that such specified action, determination or appointment will not result in the reduction or withdrawal of any of the ratings currently assigned to the Rated Notes by such Rating Agency. Notwithstanding anything to the contrary in any Transaction Document and these Conditions, no Rating Agency Confirmation shall be required from a Rating Agency in respect of any action, determination or appointment if",p,
"(i) such Rating Agency has declined a request from the Trustee, the Portfolio Manager or the Issuer to review the effect of such action, determination or appointment or (ii) such Rating Agency announces (publicly or otherwise) or confirms to the Trustee, the Portfolio Manager or the Issuer that Rating Agency Confirmation from such Rating Agency is not required, or that its practice is to not give such confirmations for such type of action, determination or appointment or (iii) such Rating Agency has ceased to engage in the business of providing ratings or has made a public statement in writing to the effect that it will no longer review events or circumstances of the type requiring a Rating Agency Confirmation under any Transaction Document or these Conditions for purposes of evaluating whether to confirm the then-current ratings (or initial ratings) of obligations rated by such Rating Agency.",p,
"Rating Confirmation Plan means a plan provided by the Portfolio Manager (acting on behalf of the Issuer) to the Rating Agencies setting forth the intended timing and manner of acquisition of additional Collateral Obligations and/or any other intended action which will cause confirmation of the Initial Ratings, as further described and as defined in the Portfolio Management and Administration Agreement.",p,
"Rating Event means, at any time, the reduction or withdrawal of any of the ratings then assigned to the Rated Notes by a Rating Agency.",p,
Rating Requirement means:,p,
(a) in the case of the Account Bank:,p,
"(i) a long-term issuer default rating of at least ""A"" by Fitch or a short-term issuer default rating of at least ""F1"" by Fitch; and",p,
"(ii) a long term issuer credit rating of at least ""A"" by S&P and a short-term issuer credit rating of at least ""A-1"" by S&P or, if it does not have such short-term rating, a long term issuer credit rating of at least ""A+"" by S&P; or",p,
(b) in the case of the Custodian or any sub-custodian appointed thereby:,p,
"(i) a long-term issuer default rating of at least ""A"" by Fitch or a short-term issuer default rating of at least ""F1"" by Fitch; and",p,
"(ii) a long term issuer credit rating of at least ""A"" by S&P and a short-term issuer credit rating of at least ""A-1"" by S&P or, if it does not have such short-term rating, a long term issuer credit rating of at least ""A+"" by S&P; or",p,
"(c) in the case of any Hedge Counterparty, the ratings requirement(s) as set out in the relevant Hedge Agreement; and",p,
"(d) in the case of a Selling Institution with regards to a Participation only, a counterparty which satisfies the ratings set out in the Bivariate Risk Table,",p,
"or in each case, (x) such other rating or ratings as may be agreed by the relevant Rating Agency as would maintain the then current rating of the Rated Notes and (y) if any of the requirements are not satisfied by any of the parties referred to herein, Rating Agency Confirmation from the relevant Rating Agency is received in respect of such party.",p,
Record Date means:,p,
"(a) in respect of Notes represented by a Definitive Certificate, the fifteenth day before the relevant due date for payment of principal and interest in respect of such Note; and",p,
"(b) in respect of Notes represented by a Global Certificate, the close of business on the Clearing System Business Day before the relevant due date for payment of principal and interest in respect of such Note.",p,
"Redemption Date means each date specified for a redemption of the Notes of a Class pursuant to Condition 7 (Redemption and Purchase) or, if such day is not a Business Day, the next following Business Day or the date on which the Notes of such Class are accelerated pursuant to Condition 10 (Events of Default).",p,
Redemption Determination Date has the meaning given thereto in Condition 7(b)(vi) (Optional Redemption effected through Liquidation only).,p,
"Redemption Notice means a redemption notice in the form available from the Transfer Agent which has been duly completed by a Noteholder and which specifies, amongst other things, the applicable Redemption Date.",p,
"Redemption Price means, when used with respect to:",p,
"(a) any Subordinated Note, the greater of 100 per cent. of the Principal Amount Outstanding thereof (if any) and such Subordinated Note's pro rata share (calculated in accordance with paragraph (CC) of the Interest Priority of Payments, paragraph (U) of the Principal Priority of Payments and paragraph (X) of the Post-Acceleration Priority of Payments) of the aggregate proceeds of liquidation of the Collateral, or realisation of the security thereover in such circumstances, remaining following application thereof in accordance with the Priorities of Payment, in either case subject to Condition 4(c) (Limited Recourse and Non-Petition) and the availability of funds for application pursuant to the Priorities of Payment; and",p,
"(b) any Rated Note, 100 per cent. of the Principal Amount Outstanding thereof (if any), together with any accrued and unpaid interest in respect thereof to the relevant day of redemption and, in respect of the Class C Notes, the Class D Notes, the Class E Notes and the Class F Notes, any Deferred Interest.",p,
"Redemption Threshold Amount means the aggregate of all amounts which would be due and payable by the Issuer on redemption of the Rated Notes on the scheduled Redemption Date (to the extent such amounts are ascertainable by the Collateral Administrator (in consultation with the Portfolio Manager) or have been provided to the Collateral Administrator by the relevant Secured Party and, for the avoidance of doubt, not taking into account for this purpose any reduction in the Issuer's payment obligations pursuant to the Conditions or any other Transaction Document as a result of any limited recourse provisions) which rank in priority to payments in respect of the Subordinated Notes in accordance with the Post-Acceleration Priority of Payments.",p,
Reference Banks has the meaning given thereto in paragraph (A) of Condition 6(e)(i) (Floating Rate of Interest).,p,
"Reference Rate Modifier means a modifier applied to an Alternative Base Rate or other benchmark rate in order to cause such rate to be comparable to EURIBOR and/or LIBOR, which may include an addition to or subtraction from such unadjusted benchmark rate as identified by the Portfolio Manager.",p,
Refinancing has the meaning given to it in Condition 7(b)(v) (Optional Redemption effected in whole or in part through Refinancing).,p,
"Refinancing Costs means the fees, costs, charges and expenses incurred by or on behalf of the Issuer in respect of a Refinancing, provided that such fees, costs, charges and expenses have been incurred as a direct result of a Refinancing, as determined by the Portfolio Manager.",p,
Refinancing Proceeds means the cash proceeds from a Refinancing.,p,
Register means the register of holders of the legal title to the Notes kept by the Registrar pursuant to the terms of the Agency and Account Bank Agreement.,p,
Regulation S means Regulation S under the Securities Act.,p,
"Regulation S Notes means the Notes offered for sale to non-""U.S. persons"" in an ""offshore transaction"", as such terms are defined in, and in accordance with, Regulation S under the Securities Act.",p,
"Reinvesting Noteholder means each Subordinated Noteholder that elects to make a Reinvestment Amount and whose Reinvestment Amount is accepted, in each case, in accordance with Condition 3(e) (Reinvestment Amounts).",p,
Reinvestment Amount means:,p,
(a) all or the relevant portion of any Incentive Portfolio Management Fee which the Portfolio Manager designates as a Reinvestment Amount pursuant to paragraph (BB) of the Interest Priority of Payments or paragraph (T) of the Principal Priority of Payments;,p,
(b) a cash contribution or designation of Interest Proceeds or Principal Proceeds which a Subordinated Noteholder designates as a Reinvestment Amount pursuant to Condition 3(e) (Reinvestment Amounts); and,p,
(c) an additional issuance of Subordinated Notes pursuant to Condition 17(b) (Additional Issuances).,p,
Reinvestment Criteria has the meaning given to it in the Portfolio Management and Administration Agreement.,p,
Reinvestment Overcollateralisation Test means the test which will apply as of any Measurement Date on and after the Effective Date during the Reinvestment Period only which will be satisfied on such Measurement Date if the Class E Par Value Ratio is at least equal to 112.0 per cent.,p,
Reinvestment Period means the period from and including the Issue Date up to and including the earliest of:,p,
"(i) the ninth Business Day prior to 22 July 2023 (or, if such day is not a Business Day, then the next succeeding Business Day (unless it would fall in the following month, in which case it shall be moved to the immediately preceding Business Day)); (ii) the date of the acceleration of the Notes pursuant to Condition 10(b) (Acceleration) (provided that such Acceleration Notice (actual or deemed) has not been rescinded or annulled in accordance with Condition 10(c) (Curing of Default)); and (iii) the date on which the Portfolio Manager reasonably believes and notifies the Issuer, the Rating Agencies and the Trustee that it can no longer reinvest in additional Collateral Obligations in accordance with the Reinvestment Criteria.",p,
"Reinvestment Target Par Balance means, as of any date of determination, the Target Par Amount, minus:",p,
"(i) the amount of any reduction in the Principal Amount Outstanding of the Notes (other than the repayment of any Deferred Interest) and plus (ii) the Principal Amount Outstanding of any additional notes issued pursuant to Condition 17 (Additional Issuances) or, if greater, the aggregate amount of Principal Proceeds that result from the issuance of such additional notes.",p,
"Replacement Currency Hedge Agreement means any Currency Hedge Agreement entered into by the Issuer upon termination of an existing Currency Hedge Agreement on substantially the same terms as such existing Currency Hedge Agreement that preserves for the Issuer the economic effect of the terminated Currency Hedge Agreement and all Currency Hedge Transactions thereunder, subject to such amendments as may be agreed by the Trustee and in respect of which Rating Agency Confirmation is obtained.",p,
"Replacement Hedge Agreements means each Replacement Currency Hedge Agreement and each Replacement Interest Rate Hedge Agreement and ""Replacement Hedge Agreement"" means any of them.",p,
Replacement Hedge Transaction means any replacement Interest Rate Hedge Transaction or Currency Hedge Transaction entered into under a Replacement Interest Rate Hedge Agreement or Replacement Currency Hedge Agreement (as applicable) (or under another existing Interest Rate Hedge Agreement or Currency Hedge Agreement with another Hedge Counterparty) in respect of the relevant terminated Interest Rate Hedge Transactions or Currency Hedge Transactions under the relevant terminated Interest Rate Hedge Agreement or Currency Hedge Agreement (as applicable).,p,
"Replacement Interest Rate Hedge Agreement means any Interest Rate Hedge Agreement entered into by the Issuer upon termination of an existing Interest Rate Hedge Agreement in full on substantially the same terms as the original Interest Rate Hedge Agreement that preserves for the Issuer the economic equivalent of the terminated Interest Rate Hedge Transactions outstanding thereunder, subject to such amendments as may be agreed by the Trustee and in respect of which Rating Agency Confirmation is obtained.",p,
"Report means each Monthly Report and Payment Date Report and, after the occurrence of the Securitisation Regulation Reporting Effective Date only, each Investor Report and Portfolio Report.",p,
Reporting Delegate means a Hedge Counterparty or third party that undertakes to provide delegated reporting in connection with certain derivative transaction reporting obligations of the Issuer.,p,
Reporting Delegation Agreement means an agreement for the delegation by the Issuer of certain derivative transaction reporting obligations to one or more Reporting Delegates.,p,
Reset Amendment means any amendment to the Transaction Documents being effected contemporaneously with a Refinancing in whole pursuant to Condition 7(b)(i) (Optional Redemption in Whole - Subordinated Noteholders/Originator).,p,
"Resolution means any Ordinary Resolution, Extraordinary Resolution or PM Removal Resolution, as the context may require.",p,
Restricted Trading Period means the period during which:,p,
(a) the Class A Notes are Outstanding and:,p,
(i) the Fitch rating of the Class A Notes is withdrawn (and not reinstated) or is one or more sub categories below its rating on the Issue Date; or,p,
(ii) the S&P rating of the Class A Notes is withdrawn (and not reinstated) or is one or more sub categories below its rating on the Issue Date; or,p,
(b) the Class B Notes are Outstanding and:,p,
(i) the Fitch rating of the Class B Notes is withdrawn (and not reinstated) or is two or more sub categories below its rating on the Issue Date; or,p,
(ii) the S&P rating of the Class B Notes is withdrawn (and not reinstated) or is two or more sub categories below its rating on the Issue Date; or,p,
(c) the Class C Notes are Outstanding and:,p,
(i) the Fitch rating of the Class C Notes is withdrawn (and not reinstated) or is two or more sub categories below its rating on the Issue Date; or,p,
(ii) the S&P rating of the Class C Notes is withdrawn (and not reinstated) or is two or more sub categories below its rating on the Issue Date; or,p,
(d) the Class D Notes are Outstanding and:,p,
(i) the Fitch rating of the Class D Notes is withdrawn (and not reinstated) or is three or more sub categories below its rating on the Issue Date; or,p,
"(ii) the S&P rating of the Class D Notes is withdrawn (and not reinstated) or is three or more sub categories below its rating on the Issue Date,",p,
"provided that, in each case, such period will not be a Restricted Trading Period: (i) if the downgrade or withdrawal of such rating is as a result of either (1) regulatory change or (2) a change in the relevant Rating Agency's structured finance rating criteria; (ii) upon the direction of the Issuer with the consent of the Controlling Class acting by Ordinary Resolution; or (iii) (A) the sum of (1) the Aggregate Principal Balance of all Collateral Obligations (excluding the Collateral Obligation being sold but including, without duplication, any related reinvestment and the anticipated cash proceeds, if any, of such sale) and (2) the Balances standing to the credit of the Principal Account and the Unused Proceeds Account (to the extent such amounts have not and will not be designated as Interest Proceeds to be credited to the Interest Account and including Eligible Investments therein but save for any interest accrued on Eligible Investments) is greater than the Reinvestment Target Par Balance,",p,
(B) each of the Coverage Tests is satisfied and (C) each of the Collateral Quality Tests is satisfied; and,p,
"provided, further, that no Restricted Trading Period shall restrict any sale of a Collateral Obligation entered into by the Issuer at a time when a Restricted Trading Period is not in effect, regardless of whether such sale has settled.",p,
"Restructured Obligation means a Collateral Obligation which has been restructured (whether effected by way of an amendment to the terms of such Collateral Obligation (including but not limited to an extension of its maturity) or by way of substitution of new obligations and/or change of Obligor) and which satisfies the Restructured Obligation Criteria as at its applicable Restructuring Date provided that the failure of a Restructured Obligation to satisfy the Restructured Obligation Criteria at any time after the applicable Restructuring Date shall not cause such obligation to cease to be a Restructured Obligation unless it is subsequently restructured again, in which case such obligation shall constitute a Restructured Obligation provided that it satisfies the Restructured Obligation Criteria as at its Restructuring Date.",p,
Restructured Obligation Criteria means the restructured obligation criteria specified in the Portfolio Management and Administration Agreement which are required to be satisfied in respect of each Restructured Obligation at the applicable Restructuring Date.,p,
"Restructuring Date means the date a restructuring of a Collateral Obligation becomes binding on the holders thereof provided, if an obligation satisfies the Restructured Obligation Criteria at a later date, such later date shall be deemed to be the Restructuring Date for the purposes of determining whether such obligation shall constitute a Restructured Obligation.",p,
"Retention Deficiency means, as of any date of determination, an event which shall occur if the Principal Amount Outstanding of Subordinated Notes held by the Originator is less than 5 per cent. of the Collateral Principal Amount (determined by the Collateral Administrator (in consultation with the Portfolio Manager and the Originator) in accordance with the definition thereof for the purposes of compliance with the EU Retention Requirements) and the EU Retention Requirements are not or would not be complied with as a result.",p,
Retention Notes has the meaning given to that term in the Portfolio Management and Administration Agreement.,p,
