line,tag,pred
CM Voting Notes shall be exchangeable at any time upon request by the relevant Noteholder into CM Non-Voting Exchangeable Notes or CM Non-Voting Notes. CM Non-Voting Exchangeable Notes shall be exchangeable (a) upon request by the relevant Noteholder at any time into CM Non-Voting Notes or,p,{'POSITIVE': 0.0003018501156475395}
(b) into CM Voting Notes only in connection with the transfer of such Notes to an entity that is not an Affiliate of the transferor upon request of the relevant transferee or transferor and in no other circumstance. CM Non-Voting Notes shall not be exchangeable at any time into CM Voting Notes or CM Non-Voting Exchangeable Notes.,p,{'POSITIVE': 0.00032416192698292434}
"Any such right to exchange a Note, as described and subject to the limitations set out in the immediately prior paragraph, may be exercised by a Noteholder holding a Definitive Certificate or a beneficial interest in a Global Certificate delivering to the Registrar or a Transfer Agent a duly completed exchange request substantially in the form provided in the Trust Deed.",p,{'POSITIVE': 0.0004211625491734594}
"The Class Z Notes shall not carry any rights in respect of, or be counted for the purposes of determining a quorum and the result of voting in respect of, any CM Removal Resolution or any CM Replacement Resolution.",p,{'POSITIVE': 0.0003377354296389967}
3. Status,h3,{'POSITIVE': 0.9613975286483765}
(a) Status,p,{'POSITIVE': 0.006559974979609251}
"The Notes of each Class constitute direct, general, secured, unconditional obligations of the Issuer, recourse in respect of which is limited in the manner described in Condition 4(c) (Limited Recourse and Non-Petition). The Notes of each Class are secured in the manner described in Condition 4(a) (Security) and, within each Class, shall at all times rank pari passu and without any preference amongst themselves.",p,{'POSITIVE': 0.00027630431577563286}
(b) Relationship Among the Classes,p,{'POSITIVE': 0.004768216051161289}
"The Notes of each Class are constituted by the Trust Deed and are secured on the Collateral as further described in the Trust Deed. Payments of interest on the Class A Notes will rank senior to payments of interest on each Payment Date in respect of each other Class; payment of interest on the Class B Notes will be subordinated in right of payment to payments of interest in respect of the Class A Notes, but senior in right of payment to payments of interest in respect of the Class C Notes, the Class D Notes, the Class E Notes, the Class F Notes, the Class Z Notes and the Subordinated Notes; payment of interest on the Class C Notes will be subordinated in right of payment to payments of interest in respect of the Class A Notes and the Class B Notes, but senior in right of payment to payments of interest on the Class D Notes, the Class E Notes, the Class F Notes, the Class Z Notes and the Subordinated Notes; payment of interest on the Class D Notes will be subordinated in right of payment to payments of interest in respect of the Class A Notes, the Class B Notes and the Class C Notes, but senior in right of payment to payments of interest on the Class E Notes, the Class F Notes, the Class Z Notes and the Subordinated Notes; payment of interest on the Class E Notes will be subordinated in right of payment to payments of interest in respect of the Class A Notes, the Class B Notes, the Class C Notes and the Class D Notes, but senior in right of payment to payments of interest on the Class F Notes, the Class Z Notes and the Subordinated Notes; payment of interest on the Class F Notes will be subordinated in right of payment to payments of interest on the Rated Notes (other than the Class F Notes) but senior in right of payment to payments of interest in respect of the Class Z Notes and the Subordinated Notes; payment of interest on the Class Z Notes will be subordinated in right of payment to payments of interest on the Rated Notes but senior in right of payment to payments of interest in respect of the Subordinated Notes; and payment of interest on the Subordinated Notes will be subordinated in right of payment to payment of interest in respect of the Rated Notes and the Class Z Notes. Payments of interest on the Class B-1 Notes and the Class B-2 Notes will rank pari passu and pro rata (by reference to the applicable Interest Amounts payable) in right of payment. Interest on the Subordinated Notes shall be paid pari passu and without any preference amongst themselves.",p,{'POSITIVE': 0.0003542393969837576}
Payments of principal on the Class Z Notes shall be made by application of the Class Z Noteholder Amount on an available funds basis subject to and in accordance with the Priorities of Payment.,p,{'POSITIVE': 0.0002884501882363111}
(c) Priorities of Payment,p,{'POSITIVE': 0.006742676720023155}
(i) Application of Interest Proceeds,p,{'POSITIVE': 0.0034878416918218136}
"Subject as further provided below, Interest Proceeds in respect of a Due Period (excluding, for the avoidance of doubt, any Partial Redemption Interest Proceeds or Regulatory Refinancing Proceeds previously distributed on a Partial Redemption Date or Regulatory Refinancing Date (as applicable) during such Due Period) shall be paid on the Payment Date immediately following such Due Period in the following order of priority:",p,{'POSITIVE': 0.00036328291753306985}
"(B) to the payment of accrued and unpaid Trustee Fees and Expenses, up to an amount equal to the Senior Expenses Cap in respect of the related Due Period;",p,{'POSITIVE': 0.000451775937108323}
"(D) to the Expense Reserve Account, at the discretion of the Issuer (or the Collateral Manager on its behalf), up to an amount equal to the Senior Expenses Cap in respect of the related Due Period less (i) any amounts paid pursuant to paragraph (B) and (C) above and (ii) any amounts paid out of the Expense Reserve Account in respect of the related Due Period;",p,{'POSITIVE': 0.00041138488450087607}
(E) to the payment:,p,{'POSITIVE': 0.00031632621539756656}
"(i) be used to purchase Substitute Collateral Obligations or to purchase Rated Notes in accordance with Condition 7(l) (Purchase), or (ii) be deposited in the Principal Account pending reinvestment in Substitute Collateral Obligations or Loss Mitigation Loans or purchase of Rated Notes in accordance with Condition 7(l) (Purchase), or, in the case of",p,{'POSITIVE': 0.00046625369577668607}
"(x) or (z), shall be applied to the payment of amounts in accordance with paragraphs (F) through (W) and (Y) through (DD) (inclusive) below, subject in each case to the Collateral Manager having notified the Collateral Administrator in writing not later than 12:00 noon (London time) on the first Business Day prior to the relevant Payment Date of any amounts to be so applied; and",p,{'POSITIVE': 0.000375447008991614}
"(2) secondly, to the Collateral Manager, any previously due and unpaid Senior Management Fees (other than the Deferred Senior Collateral Management Amounts) and any VAT in respect thereof (whether payable to the Collateral Manager or directly to the relevant taxing authority);",p,{'POSITIVE': 0.0003941213071811944}
"(F) firstly, to the payment, on a pro rata and pari passu basis, of (i) any Scheduled Periodic Hedge Issuer Payments (to the extent not paid out of the Currency Account or the Interest Account),",p,{'POSITIVE': 0.00028313545044511557}
"(ii) any Currency Hedge Issuer Termination Payments (to the extent not paid out of the Currency Account, any relevant Counterparty Downgrade Collateral Accounts or the Hedge Termination Account and other than Defaulted Currency Hedge Termination Payments), and (iii) any Interest Rate Hedge Issuer Termination Payments (to the extent not paid out of the Interest Account, any relevant Counterparty Downgrade Collateral Accounts or the Hedge Termination Account and other than Defaulted Interest Rate Hedge Termination Payments);",p,{'POSITIVE': 0.00037573918234556913}
"(1) secondly, any FX Forward Issuer Termination Payments (to the extent not paid out of the Currency Account or the Hedge Termination Account and other than Defaulted FX Forward Termination Payments); and",p,{'POSITIVE': 0.0004968089051544666}
"(2) thirdly, on a pro rata basis, any Hedge Replacement Payments (to the extent not paid out of the Hedge Termination Account or the relevant Counterparty Downgrade Collateral Account);",p,{'POSITIVE': 0.00026936663198284805}
(G) to the payment on a pro rata basis of the Interest Amounts due and payable on the Class A Notes in respect of the Accrual Period ending on such Payment Date and all other Interest Amounts due and payable on such Class A Notes;,p,{'POSITIVE': 0.00033462452120147645}
(H) to the payment on a pro rata and pari passu basis of the Interest Amounts due and payable on the Class B-1 Notes and the Class B-2 Notes in respect of the Accrual Period ending on such Payment Date and all other Interest Amounts due and payable on such Class B-1 Notes and the Class B-2 Notes;,p,{'POSITIVE': 0.00036216393345966935}
"(I) if either of the Class A/B Coverage Tests is not satisfied on any Determination Date on and after the Effective Date or, in the case of the Class A/B Interest Coverage Test, on and after the Determination Date preceding the second Payment Date or any Determination Date thereafter, to the redemption of the Notes in accordance with the Note Payment Sequence to the extent necessary to cause each Class A/B Coverage Test to be satisfied if recalculated immediately following such redemption;",p,{'POSITIVE': 0.00031097675673663616}
(J) to the payment on a pro rata basis of the Interest Amounts due and payable on the Class C Notes in respect of the Accrual Period ending on such Payment Date (excluding any Deferred Interest but including interest on Deferred Interest in respect of the relevant Accrual Period);,p,{'POSITIVE': 0.00031843886245042086}
(K) to the payment on a pro rata basis of any Deferred Interest on the Class C Notes which is due and payable pursuant to Condition 6(c) (Deferral of Interest);,p,{'POSITIVE': 0.0003206866094842553}
"(L) if either of the Class C Coverage Tests is not satisfied on any Determination Date on and after the Effective Date or, in the case of the Class C Interest Coverage Test, on and after the Determination Date preceding the second Payment Date or any Determination Date thereafter, to the redemption of the Notes in accordance with the Note Payment Sequence to the extent",p,{'POSITIVE': 0.00037637120112776756}
necessary to cause each Class C Coverage Test to be met if recalculated immediately following such redemption;,p,{'POSITIVE': 0.00026859421632252634}
(M) to the payment on a pro rata basis of the Interest Amounts due and payable on the Class D Notes in respect of the Accrual Period ending on such Payment Date (excluding any Deferred Interest but including interest on Deferred Interest in respect of the relevant Accrual Period);,p,{'POSITIVE': 0.00028850961825810373}
(N) to the payment on a pro rata basis of any Deferred Interest on the Class D Notes which is due and payable pursuant to Condition 6(c) (Deferral of Interest);,p,{'POSITIVE': 0.00030290870927274227}
"(O) if either of the Class D Coverage Tests is not satisfied on any Determination Date on and after the Effective Date or, in the case of the Class D Interest Coverage Test, on and after the Determination Date preceding the second Payment Date or any Determination Date thereafter, to the redemption of the Notes in accordance with the Note Payment Sequence to the extent necessary to cause each Class D Coverage Test to be met if recalculated immediately following such redemption;",p,{'POSITIVE': 0.00032141018891707063}
(P) to the payment on a pro rata basis of the Interest Amounts due and payable on the Class E Notes in respect of the Accrual Period ending on such Payment Date (excluding any Deferred Interest but including interest on Deferred Interest in respect of the relevant Accrual Period);,p,{'POSITIVE': 0.0003313244378659874}
(Q) to the payment on a pro rata basis of any Deferred Interest on the Class E Notes which is due and payable pursuant to Condition 6(c) (Deferral of Interest);,p,{'POSITIVE': 0.00031309365294873714}
"(R) if the Class E Par Value Test is not satisfied on any Determination Date on and after the Effective Date, to the redemption of the Notes in accordance with the Note Payment Sequence to the extent necessary to cause such Class E Par Value Test to be met if recalculated immediately following such redemption;",p,{'POSITIVE': 0.0003072564140893519}
(S) to the payment on a pro rata basis of Interest Amounts due and payable on the Class F Notes in respect of the accrual period ending on such Payment Date (excluding any Deferred Interest but including interest on Deferred Interest in respect of the relevant Accrual Period);,p,{'POSITIVE': 0.0003491052775643766}
(T) to the payment on a pro rata basis of any Deferred Interest on the Class F Notes which is due and payable pursuant to Condition 6(c) (Deferral of Interest);,p,{'POSITIVE': 0.00034164582029916346}
"(U) if the Class F Par Value Test is not satisfied on any Determination Date on and after the Effective Date, to the redemption of the Notes in accordance with the Note Payment Sequence to the extent necessary to cause such Class F Par Value Test to be met if recalculated immediately following such redemption;",p,{'POSITIVE': 0.00030761517700739205}
"(V) on the Payment Date following the Effective Date and each Payment Date thereafter to the extent required, in the event of the occurrence of an Effective Date Rating Event which is continuing on the Business Day prior to such Payment Date, either to (1) purchase additional Collateral Obligations, provided that such purchase shall occur on or prior to the Determination Date prior to the second Payment Date or (2) redeem the Notes in full in accordance with the Note Payment Sequence or, in either case, if earlier, until an Effective Date Rating Event is no longer continuing;",p,{'POSITIVE': 0.00025134586030617356}
"(W) during the Reinvestment Period only, if after giving effect to the payment of all amounts payable in respect of paragraphs (A) through (V) (inclusive) above, the Reinvestment Overcollateralisation Test has not been met, to the payment in an amount (such amount, the “Required Diversion Amount”) equal to the lesser of (1) 50.0 per cent. of all remaining Interest Proceeds available for payment and (2) the amount which, after giving effect to the payment of all amounts payable in respect of paragraphs (A) through (V) (inclusive) above, would be sufficient to cause the Reinvestment Overcollateralisation Test to be met, at the discretion of the Collateral Manager (acting on behalf of the Issuer):",p,{'POSITIVE': 0.00033842356060631573}
(1) into the Principal Account for the acquisition of additional Collateral Obligations; or,p,{'POSITIVE': 0.00023243471514433622}
(2) to redeem the Rated Notes in accordance with the Note Payment Sequence;,p,{'POSITIVE': 0.0003222797822672874}
(X) to the payment:,p,{'POSITIVE': 0.00045721701462753117}
"(1) firstly, to the Class Z Noteholders on a pro rata basis of the Class Z Noteholder Amount as interest thereon until such Class Z Noteholder Amount has been paid in full except that any Class Z Noteholder may, in its sole discretion, elect to (x) irrevocably waive, (y) designate for reinvestment in Collateral Obligations or Loss Mitigation Loans or the purchase of Rated Notes or (z) defer payment of, in each case some or all of the amounts that would have been payable to such Class Z Noteholder under this paragraph (X) (any such amounts pursuant to (y) or (z) being “Deferred Class Z Noteholder Amounts”) on any Payment Date, provided that any such amount in the case of (y) shall (i) be used to purchase Substitute Collateral Obligations or to purchase Rated Notes in accordance with Condition 7(l) (Purchase), or (ii) be deposited in the Principal Account pending reinvestment in Substitute Collateral Obligations or Loss Mitigation Loans or purchase of Rated Notes in accordance with Condition 7(l) (Purchase), or, in the case of (x) or (z), shall be applied to the payment of amounts in accordance with paragraphs (Y) through (DD) (inclusive) below, subject to the relevant Class Z Noteholder or Class Z Noteholders having notified the Collateral Administrator in writing not later than 12:00 noon (London time) on the first Business Day prior to the relevant Payment Date of any amounts to be so applied;",p,{'POSITIVE': 0.0003317365772090852}
"(2) secondly, to the Class Z Noteholders on a pro rata basis of any previously due and unpaid Class Z Noteholder Amount (other than Deferred Class Z Noteholder Amounts) as interest thereon until such Class Z Noteholder Amount has been paid in full;",p,{'POSITIVE': 0.0002490795450285077}
"(3) thirdly, at the election of the Collateral Manager (in its sole discretion), to the Collateral Manager in payment of any previously Deferred Senior Collateral Management Amounts and any VAT in respect thereof (whether payable to the Collateral Manager or directly to the relevant taxing authority);",p,{'POSITIVE': 0.0003438839048612863}
"(4) fourthly, at the election of any Class Z Noteholder on a pro rata basis in payment of any previously Deferred Class Z Noteholder Amounts by such Class Z Noteholder until such Deferred Class Z Noteholder Amounts have been paid in full; and",p,{'POSITIVE': 0.00030344692640937865}
"(5) fifthly, to the repayment of any Collateral Manager Advances and any interest thereon;",p,{'POSITIVE': 0.00025730530614964664}
(Y) to the payment of Trustee Fees and Expenses (if any) not paid by reason of the Senior Expenses Cap;,p,{'POSITIVE': 0.0003844408493023366}
"(Z) to the payment of Administrative Expenses (if any) not paid by reason of the Senior Expenses Cap, in relation to each item thereof in the order of priority stated in the definition thereof;",p,{'POSITIVE': 0.0003399203415028751}
"(AA) to the payment on a pari passu and pro rata basis of any Defaulted Currency Hedge Termination Payments due to any Currency Hedge Counterparty, any Defaulted Interest Rate Hedge Termination Payments due to any Interest Rate Hedge Counterparty or any Defaulted FX Forward Termination Payments due to any FX Forward Counterparty (in each case to the extent not paid out of the Hedge Termination Account or any relevant Counterparty Downgrade Collateral Account);",p,{'POSITIVE': 0.0002971547655761242}
"(BB) at the direction and in the discretion of the Collateral Manager, to transfer to the Supplemental Reserve Account any Supplemental Reserve Amount;",p,{'POSITIVE': 0.000566117640119046}
"(CC) subject to the Incentive Collateral Management Fee IRR Threshold having been reached (after taking into account all prior distributions to Subordinated Noteholders and any distributions to be made to Subordinated Noteholders on such Payment Date, including pursuant to paragraph (DD) below and paragraph (U) of the Principal Priority of Payments and including for such purpose any such distributions designated as Reinvestment Amounts) (a) firstly, to the payment to the Collateral Manager of 20 per cent. of any remaining Interest Proceeds (after any payment required to be made to the Subordinated Noteholders pursuant to paragraph (DD)",p,{'POSITIVE': 0.00027271150611341}
"below in order to satisfy the Incentive Collateral Management Fee IRR Threshold), in the payment of the Incentive Collateral Management Fee, provided however that the Collateral Manager may, in its sole discretion, elect to (x) irrevocably waive or (y) designate for reinvestment some or all of the amounts that would have been payable to the Collateral Manager under this paragraph (CC) on any Payment Date, provided that any such amount in the case of",p,{'POSITIVE': 0.0002895042998716235}
"(y) shall (i) be used to purchase Substitute Collateral Obligations or (ii) be deposited in the Principal Account pending reinvestment in Substitute Collateral Obligations, or, in the case of (x), shall be applied to the payment of amounts in accordance with paragraph (DD) below, subject to the Collateral Manager having notified the Collateral Administrator in writing not later than 12:00 noon (London time) on the first Business Day prior to the relevant Payment Date of any amounts to be so applied; and (b) secondly to the payment of any VAT in respect of the Incentive Collateral Management Fee referred to in (a) above (whether payable to the Collateral Manager or directly to the relevant taxing authority); and",p,{'POSITIVE': 0.00048318353947252035}
"(DD) any remaining Interest Proceeds, to the payment of interest on the Subordinated Notes on a pro rata basis (determined upon redemption in full thereof by reference to the proportion that the principal amount of the Subordinated Notes held by Subordinated Noteholders bore to the Principal Amount Outstanding of the Subordinated Notes immediately prior to such redemption), other than to the extent any Reinvesting Noteholder designates any Reinvestment Amount in respect of such Payment Date.",p,{'POSITIVE': 0.00032597052631899714}
"For the avoidance of doubt, any Collateral Management Fees or Class Z Noteholder Amounts (as applicable) which are deferred, waived or designated for reinvestment pursuant to any of the paragraphs above shall not be treated as unpaid for the purposes of paragraphs (E), (X) and (CC) (as applicable).",p,{'POSITIVE': 0.00029079336673021317}
(ii) Application of Principal Proceeds,p,{'POSITIVE': 0.0028541581705212593}
Principal Proceeds in respect of a Due Period shall be paid on the Payment Date immediately following such Due Period in the following order of priority:,p,{'POSITIVE': 0.00033230887493118644}
"(A) to the payment on a sequential basis of the amounts referred to in paragraphs (A) through (H) (inclusive) of the Interest Priority of Payments, but only to the extent not paid in full thereunder;",p,{'POSITIVE': 0.0003830079804174602}
(B) to the payment of the amounts referred to in paragraph (I) of the Interest Priority of Payments but only to the extent not paid in full thereunder and only to the extent necessary to cause the Class A/B Coverage Tests that are applicable on such Payment Date to be met as of the related Determination Date;,p,{'POSITIVE': 0.00044562877155840397}
(D) to the payment of the amounts referred to in paragraph (K) of the Interest Priority of Payments but only to the extent not paid in full thereunder and only to the extent that the Class C Notes are the Controlling Class;,p,{'POSITIVE': 0.00033486197935417295}
(E) to the payment of the amounts referred to in paragraph (L) of the Interest Priority of Payments but only to the extent not paid in full thereunder and only to the extent necessary to cause the Class C Coverage Tests that are applicable on such Payment Date to be met as of the related Determination Date;,p,{'POSITIVE': 0.00045899429824203253}
(F) to the payment of the amounts referred to in paragraph (M) of the Interest Priority of Payments but only to the extent not paid in full thereunder and only to the extent that the Class D Notes are the Controlling Class;,p,{'POSITIVE': 0.00033282695221714675}
(G) to the payment of the amounts referred to in paragraph (N) of the Interest Priority of Payments but only to the extent not paid in full thereunder and only to the extent that the Class D Notes are the Controlling Class;,p,{'POSITIVE': 0.0003485329798422754}
(H) to the payment of the amounts referred to in paragraph (O) of the Interest Priority of Payments but only to the extent not paid in full thereunder and only to the extent necessary to cause the Class D Coverage Tests that are applicable on such Payment Date to be met as of the related Determination Date;,p,{'POSITIVE': 0.00048039774992503226}
(I) to the payment of the amounts referred to in paragraph (P) of the Interest Priority of Payments but only to the extent not paid in full thereunder and only to the extent that the Class E Notes are the Controlling Class;,p,{'POSITIVE': 0.0003506121865939349}
(J) to the payment of the amounts referred to in paragraph (Q) of the Interest Priority of Payments but only to the extent not paid in full thereunder and only to the extent that the Class E Notes are the Controlling Class;,p,{'POSITIVE': 0.0003466778725851327}
(L) to the payment of the amounts referred to in paragraph (S) of the Interest Priority of Payments but only to the extent not paid in full thereunder and only to the extent that the Class F Notes are the Controlling Class;,p,{'POSITIVE': 0.00036473554791882634}
"(M) to the payment of the amounts referred to in paragraph (T) of the Interest Priority of Payments, but only to the extent not paid in full thereunder and only to the extent that the Class F Notes are the Controlling Class;",p,{'POSITIVE': 0.0003572574642021209}
"(O) to the payment of the amounts referred to in paragraph (V) of the Interest Priority of Payments, but only to the extent not paid in full thereunder;",p,{'POSITIVE': 0.0003659831709228456}
"(P) if such Payment Date is a Special Redemption Date, at the election of the Collateral Manager to make payments in an amount equal to the Special Redemption Amount (if any) applicable to such Payment Date in accordance with the Note Payment Sequence;",p,{'POSITIVE': 0.00034596965997479856}
"(2) after the Reinvestment Period in the case of Principal Proceeds representing Unscheduled Principal Proceeds and Sale Proceeds from the sale of Credit Risk Obligations at the discretion of the Collateral Manager, either to the purchase of Substitute Collateral Obligations or to the Principal Account pending reinvestment in Substitute Collateral Obligations at a later date in each case in accordance with the Collateral Management and Administration Agreement;",p,{'POSITIVE': 0.0002893624478019774}
"(R) after the Reinvestment Period, to redeem the Notes in accordance with the Note Payment Sequence;",p,{'POSITIVE': 0.0005642830510623753}
"(T) subject to the Incentive Collateral Management Fee IRR Threshold having been reached (after taking into account all prior distributions to Subordinated Noteholders and any distributions to be made to Subordinated Noteholders on such Payment Date, including pursuant to paragraph (U) below and paragraph (DD) of the Interest Priority of Payments) (a) firstly, to the payment to the Collateral Manager of 20.0 per cent. of any remaining Principal Proceeds (after",p,{'POSITIVE': 0.00034610688453540206}
"any payment required to be made to the Subordinated Noteholders pursuant to paragraph (U) below in order to satisfy the Incentive Collateral Management Fee IRR Threshold) in payment of the Incentive Collateral Management Fee, provided however that the Collateral Manager may, in its sole discretion, elect to (x) irrevocably waive or (y) designate for reinvestment of some or all of the amounts that would have been payable to the Collateral Manager under this paragraph (T) on any Payment Date, provided that any such amount in the case of (y) shall (i) be used to purchase Substitute Collateral Obligations or (ii) be deposited in the Principal Account pending reinvestment in Substitute Collateral Obligations or, in the case of (x), shall be applied to the payment of amounts in accordance with paragraph (U) below, subject to the Collateral Manager having notified the Collateral Administrator in writing not later than 12:00 noon (London time) on the first Business Day prior to the relevant Payment Date of any amounts to be so applied; and (b) secondly, to the payment of any VAT in respect of the Incentive Collateral Management Fee referred to in (a) above (whether payable to the Collateral Manager or directly to the relevant taxing authority); and",p,{'POSITIVE': 0.0003749333554878831}
"(1) to the payment of principal on the Subordinated Notes on a pro rata basis (determined upon redemption in full thereof by reference to the proportion that the principal amount of the Subordinated Notes held by Subordinated Noteholders bore to the Principal Amount Outstanding of the Subordinated Notes immediately prior to such redemption), other than to the extent any Reinvesting Noteholder designates any Reinvestment Amount in respect of such Payment Date; and",p,{'POSITIVE': 0.00032441606163047254}
"For the avoidance of doubt, any Incentive Collateral Management Fee which are waived or designated for reinvestment pursuant to paragraph (T) above shall not be treated as due and payable pursuant to such paragraph.",p,{'POSITIVE': 0.0003101346956100315}
"(iii) Application of Refinancing Proceeds, Partial Redemption Interest Proceeds and Designated Excess Par",p,{'POSITIVE': 0.004008394666016102}
"(A) to the payment of the Trustee Fees and Expenses, to the extent incurred in connection with such Optional Redemption in part;",p,{'POSITIVE': 0.00024466912145726383}
"(C) to the redemption of the Class or Classes of Rated Notes to be redeemed in part at the applicable Redemption Prices (in the case of any Partial Redemption Date that is a Payment Date without duplication of any amounts received by any Class of Notes pursuant to the Principal Priority of Payments, the Interest Priority of Payments and Post-Acceleration Priority of Payments); and",p,{'POSITIVE': 0.0004184995486866683}
(D) any remaining amounts to be deposited in the Interest Account as Interest Proceeds.,p,{'POSITIVE': 0.000533970189280808}
(iv) Application of Regulatory Refinancing Proceeds,p,{'POSITIVE': 0.002827147487550974}
"On any Regulatory Refinancing Date, Regulatory Refinancing Proceeds and Regulatory Refinancing Interest Proceeds in respect of the relevant Regulatory Refinancing (after the application of Interest",p,{'POSITIVE': 0.0010185034479945898}
"(A) to the payment of the Trustee Fees and Expenses, to the extent incurred in connection with such Regulatory Refinancing;",p,{'POSITIVE': 0.0002969316265080124}
(B) to the payment of Administrative Expenses (in the order of priority set out in the definition thereof) to the extent incurred in connection with such Optional Redemption in part and to the extent not covered by paragraph (A) above;,p,{'POSITIVE': 0.0002776219916995615}
"(d) Withholding Taxes, VAT and Other Taxes on Payments",p,{'POSITIVE': 0.010504612699151039}
"Where the payment of any amount in accordance with the Priorities of Payment set out above is subject to any deduction or withholding for or on account of any tax or any other tax is payable to a taxing authority by or on behalf of the Issuer in respect of any such amount, payment of the amount so deducted or withheld or of the tax so due shall be made to the relevant taxing authority pari passu with (other than in respect of any VAT in respect of the Incentive Collateral Management Fee at paragraph (CC) of the Interest Priority of Payments and paragraph (T) of the Principal Priority of Payments) and, so far as possible, at the same time as the payment of the amount in respect of which the relevant deduction or withholding or other liability to tax has arisen.",p,{'POSITIVE': 0.0002562823938205838}
If the Issuer must account to the recipient of any payment for any amounts in respect of VAT or in respect of any other taxes attributable to any of the items referred to in the Priorities of Payments set out above then such amounts in respect of such taxes shall be paid pro rata and pari passu with such items (other than in respect of the Incentive Collateral Management Fee at paragraph (CC) of the Interest Priority of Payments and paragraph (T) of the Principal Priority of Payments).,p,{'POSITIVE': 0.0002900983381550759}
"(ii) at any time, designate as a contribution to the Issuer all or a specified portion of Interest Proceeds and/or Principal Proceeds that would otherwise be distributed on a Payment Date to such holder pursuant to paragraph (DD) of the Interest Priority of Payments or paragraph (U) of the Principal Priority of Payments, provided that the procedures of the clearing systems can facilitate such designation; or",p,{'POSITIVE': 0.00028672555345110595}
"(iii) subscribe for additional Subordinated Notes issued pursuant to Condition 17(b) (Additional Issuances), as applicable.",p,{'POSITIVE': 0.0011105916928499937}
Any such proposed Reinvestment Amount is subject to the conditions that:,p,{'POSITIVE': 0.0002983089361805469}
(A) no more than a total of three Reinvestment Amounts may be effected in aggregate in respect of all Subordinated Notes held by such Subordinated Noteholder;,p,{'POSITIVE': 0.000435035239206627}
"(B) each Reinvestment Amount is in an amount no less than Euro 1,000,000; and",p,{'POSITIVE': 0.0006222990341484547}
(C) such Reinvestment Amount would not cause the transaction described in this Offering Circular to cease to be compliant with the EU Retention Requirements.,p,{'POSITIVE': 0.0006533876294270158}
"The Collateral Manager, in its sole discretion (but subject always to compliance with its obligations under the Collateral Management and Administration Agreement including the “Standard of Care” as defined therein), will determine (A) whether to accept any proposed Reinvestment Amount and (B) the Permitted Use to which such proposed Reinvestment Amount would be applied, provided that, once the Collateral Manager has specified the Permitted Use of any Reinvestment Amount, no portion of such Reinvestment Amount may subsequently be designated for a different Permitted Use. The Collateral Manager will provide written notice of such determination to the applicable Reinvesting Noteholder(s) thereof and such Reinvestment Amount will be accepted by the Issuer. If such Reinvestment Amount is accepted by the Collateral Manager, it will be deposited by the Issuer into the Supplemental Reserve Account and applied to a Permitted Use determined by the Collateral Manager. Amounts deposited pursuant to sub-paragraph (ii) above will be deemed to constitute payment of the amounts designated thereunder for purposes of all distributions from the Payment Account to be made on such Payment Date. Any amount so deposited shall not earn interest and shall not increase the principal balance of the Notes held by such holder. Unless retained as directed by the applicable Reinvesting Noteholder, Reinvestment Amounts will be paid to the applicable Reinvesting Noteholder on the first subsequent Payment Date on which Principal Proceeds are available therefor as provided in paragraph (U)(2) of the Principal Priority of Payments or on which Interest Proceeds and Principal Proceeds are available therefor as provided in paragraph (W)(2) of the Post-Acceleration Priority of Payments, as applicable. Any request of any Reinvesting Noteholder under sub-paragraph (ii) above shall specify the percentage(s) of the amount(s) that such Reinvesting Noteholder is entitled to receive on the applicable Payment Date in respect of distributions pursuant to paragraphs (DD) of the Interest Priority of Payments or (U) of the Principal Priority of Payments, as applicable (such Reinvesting Noteholder’s “Distribution Amount”) that such Reinvesting Noteholder wishes the Issuer to deposit in the Supplemental Reserve Account. The Collateral Manager on behalf of the Issuer will provide each such Reinvesting Noteholder with an estimate of such Reinvesting Noteholder’s Distribution Amount not later than two Business Days prior to any subsequent Payment Date.",p,{'POSITIVE': 0.0003950473910663277}
(f) Non-payment of Amounts,p,{'POSITIVE': 0.005636189598590136}
"Failure on the part of the Issuer to pay the Interest Amounts on the Class C Notes, Class D Notes, Class E Notes or Class F Notes pursuant to Condition 6 (Interest) in accordance with the Priorities of Payment by reason solely that there are insufficient funds standing to the credit of the Payment Account shall not constitute a Note Event of Default, but instead will constitute Deferred Interest pursuant to Condition 6(c) (Deferral of Interest).",p,{'POSITIVE': 0.000256096274824813}
Non-payment of amounts due and payable on the Class Z Notes and the Subordinated Notes as a result of the insufficiency of available Interest Proceeds will not constitute a Note Event of Default.,p,{'POSITIVE': 0.0007004264043644071}
"Failure on the part of the Issuer to pay any principal when the same becomes due and payable on any Rated Note on the Maturity Date or any Redemption Date shall be a Note Event of Default provided that, in the case of a failure to disburse due to an administrative error or omission, such failure continues for a period of at least five Business Days after the Issuer, the Collateral Administrator or the Principal Paying Agent receives written notice of, or has actual knowledge of, such administrative error or omission and provided further that, failure to effect any Optional Redemption or redemption following a Note Tax Event for which notice is withdrawn in accordance with the Conditions or, in the case of an Optional Redemption with respect to which a Refinancing fails, will not constitute a Note Event of Default.",p,{'POSITIVE': 0.00029901167727075517}
